TrialIndex,Jitter,ScannerRun,StimType,Order,Delay,CurrentImage,CurrentX,CurrentY,TripletMemberA,TripletMemberB,TripletMemberC,Xcoordinate,Ycoordinate,Xcoordinate_lure1,Ycoordinate_lure1,Xcoordinate_lure2,Ycoordinate_lure2,Xcoordinate_foil,Ycoordinate_foil
227.0,3000.0,3.0,OLP,2.0,0.0,stimuli/fractals/10a.jpg,375.0,-225.0,stimuli/fractals/10b.jpg,stimuli/fractals/10a.jpg,stimuli/fractals/10c.jpg,375,-225,225,-225,375,-75,75,225
228.0,4000.0,3.0,OLP,2.0,0.0,stimuli/fractals/99c.jpg,375.0,225.0,stimuli/fractals/99a.jpg,stimuli/fractals/99c.jpg,stimuli/fractals/99b.jpg,375,225,225,225,375,75,-75,-75
229.0,5000.0,3.0,ERP,2.0,0.0,stimuli/fractals/143c.jpg,-75.0,-75.0,stimuli/fractals/143c.jpg,stimuli/fractals/143b.jpg,stimuli/fractals/143a.jpg,-75,-75,-75,75,-75,-225,375,225
230.0,3000.0,3.0,OLP,2.0,0.0,stimuli/fractals/47a.jpg,-225.0,-75.0,stimuli/fractals/47b.jpg,stimuli/fractals/47a.jpg,stimuli/fractals/47c.jpg,-225,-75,-225,-225,-75,-75,375,75
231.0,500.0,3.0,BL,0.0,0.0,stimuli/fractals/64a.jpg,225.0,-75.0,stimuli/fractals/64a.jpg,stimuli/fractals/64b.jpg,stimuli/fractals/64c.jpg,225,-75,225,75,75,-75,-375,-225
232.0,7000.0,3.0,ERP,1.0,4.0,stimuli/fractals/22c.jpg,225.0,-225.0,stimuli/fractals/22c.jpg,stimuli/fractals/22b.jpg,stimuli/fractals/22a.jpg,225,-225,75,-225,225,-75,-75,225
233.0,1000.0,3.0,OLP,1.0,4.0,stimuli/fractals/112a.jpg,-75.0,-75.0,stimuli/fractals/112a.jpg,stimuli/fractals/112b.jpg,stimuli/fractals/112c.jpg,-75,-75,-75,75,-75,-225,375,225
234.0,2000.0,3.0,ERP,1.0,5.0,stimuli/fractals/57c.jpg,-225.0,75.0,stimuli/fractals/57c.jpg,stimuli/fractals/57a.jpg,stimuli/fractals/57b.jpg,-225,75,-225,-75,-75,75,375,-225
235.0,1000.0,3.0,LLP,1.0,5.0,stimuli/fractals/50c.jpg,-75.0,75.0,stimuli/fractals/50c.jpg,stimuli/fractals/50a.jpg,stimuli/fractals/50b.jpg,-75,75,-75,225,75,75,375,-225
236.0,2000.0,3.0,ERP,1.0,2.0,stimuli/fractals/14c.jpg,75.0,225.0,stimuli/fractals/14c.jpg,stimuli/fractals/14b.jpg,stimuli/fractals/14a.jpg,75,225,-75,225,75,75,-375,-225
237.0,3000.0,3.0,ERP,2.0,0.0,stimuli/fractals/22c.jpg,225.0,-225.0,stimuli/fractals/22c.jpg,stimuli/fractals/22b.jpg,stimuli/fractals/22a.jpg,225,-225,75,-225,225,-75,-75,225
238.0,1000.0,3.0,OLP,2.0,0.0,stimuli/fractals/112b.jpg,-75.0,-75.0,stimuli/fractals/112a.jpg,stimuli/fractals/112b.jpg,stimuli/fractals/112c.jpg,-75,-75,-75,75,-75,-225,375,225
239.0,3000.0,3.0,ERP,2.0,0.0,stimuli/fractals/14c.jpg,75.0,225.0,stimuli/fractals/14c.jpg,stimuli/fractals/14b.jpg,stimuli/fractals/14a.jpg,75,225,-75,225,75,75,-375,-225
240.0,1000.0,3.0,ERP,2.0,0.0,stimuli/fractals/57c.jpg,-225.0,75.0,stimuli/fractals/57c.jpg,stimuli/fractals/57a.jpg,stimuli/fractals/57b.jpg,-225,75,-225,-75,-75,75,375,-225
241.0,2000.0,3.0,LLP,2.0,0.0,stimuli/fractals/50c.jpg,-75.0,225.0,stimuli/fractals/50c.jpg,stimuli/fractals/50a.jpg,stimuli/fractals/50b.jpg,-75,75,-75,225,75,75,375,-225
242.0,1000.0,3.0,LLP,1.0,3.0,stimuli/fractals/98a.jpg,75.0,75.0,stimuli/fractals/98a.jpg,stimuli/fractals/98b.jpg,stimuli/fractals/98c.jpg,75,75,75,225,75,-75,-375,-225
243.0,2000.0,3.0,ERP,1.0,1.0,stimuli/fractals/139b.jpg,225.0,75.0,stimuli/fractals/139b.jpg,stimuli/fractals/139a.jpg,stimuli/fractals/139c.jpg,225,75,225,-75,225,225,-375,-75
244.0,7000.0,3.0,LLP,1.0,3.0,stimuli/fractals/78b.jpg,-75.0,-225.0,stimuli/fractals/78b.jpg,stimuli/fractals/78a.jpg,stimuli/fractals/78c.jpg,-75,-225,-225,-225,75,-225,375,225
245.0,2000.0,3.0,ERP,2.0,0.0,stimuli/fractals/139b.jpg,225.0,75.0,stimuli/fractals/139b.jpg,stimuli/fractals/139a.jpg,stimuli/fractals/139c.jpg,225,75,225,-75,225,225,-375,-75
246.0,1000.0,3.0,LLP,2.0,0.0,stimuli/fractals/98a.jpg,75.0,225.0,stimuli/fractals/98a.jpg,stimuli/fractals/98b.jpg,stimuli/fractals/98c.jpg,75,75,75,225,75,-75,-375,-225
247.0,8000.0,3.0,ERP,1.0,2.0,stimuli/fractals/39a.jpg,-375.0,75.0,stimuli/fractals/39a.jpg,stimuli/fractals/39c.jpg,stimuli/fractals/39b.jpg,-375,75,-375,225,-375,-75,375,75
248.0,3000.0,3.0,LLP,2.0,0.0,stimuli/fractals/78b.jpg,-225.0,-225.0,stimuli/fractals/78b.jpg,stimuli/fractals/78a.jpg,stimuli/fractals/78c.jpg,-75,-225,-225,-225,75,-225,375,225
249.0,1000.0,3.0,LLP,1.0,1.0,stimuli/fractals/142b.jpg,75.0,75.0,stimuli/fractals/142b.jpg,stimuli/fractals/142a.jpg,stimuli/fractals/142c.jpg,75,75,-75,75,225,75,-375,-225
250.0,1000.0,3.0,ERP,2.0,0.0,stimuli/fractals/39a.jpg,-375.0,75.0,stimuli/fractals/39a.jpg,stimuli/fractals/39c.jpg,stimuli/fractals/39b.jpg,-375,75,-375,225,-375,-75,375,75
251.0,1000.0,3.0,LLP,2.0,0.0,stimuli/fractals/142b.jpg,-75.0,75.0,stimuli/fractals/142b.jpg,stimuli/fractals/142a.jpg,stimuli/fractals/142c.jpg,75,75,-75,75,225,75,-375,-225
252.0,2000.0,3.0,BL,0.0,0.0,stimuli/fractals/64a.jpg,225.0,-75.0,stimuli/fractals/64a.jpg,stimuli/fractals/64b.jpg,stimuli/fractals/64c.jpg,225,-75,225,75,75,-75,-375,-225
,,,,,,nan,225.0,-75.0,nan,nan,nan,225,-75,225,75,75,-75,-375,-225
