TrialIndex,Jitter,ScannerRun,BlockNr,TrialType,StimType,Order,Delay,CurrentImage,CurrentX,CurrentY,TripletMemberA,TripletMemberB,TripletMemberC,Xcoordinate,Ycoordinate,Xcoordinate_lure1,Ycoordinate_lure1,Xcoordinate_lure2,Ycoordinate_lure2,Xcoordinate_foil,Ycoordinate_foil
164,500,2,6,LOC,LLP,2,0,stimuli/fractals/86a.jpg,0.1953125,0.06944444444444445,stimuli/fractals/86a.jpg,stimuli/fractals/86b.jpg,stimuli/fractals/86c.jpg,0.1171875,0.06944444444444445,0.1953125,0.06944444444444445,0.1171875,-0.06944444444444445,-0.1953125,0.2083333333333333
165,1000,2,6,LOC,ERP,1,5,stimuli/fractals/30b.jpg,0.1953125,-0.2083333333333333,stimuli/fractals/30b.jpg,stimuli/fractals/30a.jpg,stimuli/fractals/30c.jpg,0.1953125,-0.2083333333333333,0.1953125,-0.06944444444444445,0.1171875,-0.2083333333333333,-0.1953125,0.06944444444444445
166,5000,2,6,LOC,LLP,2,0,stimuli/fractals/63b.jpg,-0.1171875,-0.2083333333333333,stimuli/fractals/63b.jpg,stimuli/fractals/63c.jpg,stimuli/fractals/63a.jpg,-0.0390625,-0.2083333333333333,-0.1171875,-0.2083333333333333,-0.0390625,-0.06944444444444445,0.1953125,0.2083333333333333
167,3000,2,6,LOC,ERP,1,4,stimuli/fractals/69a.jpg,0.0390625,0.06944444444444445,stimuli/fractals/69a.jpg,stimuli/fractals/69b.jpg,stimuli/fractals/69c.jpg,0.0390625,0.06944444444444445,0.1171875,0.06944444444444445,-0.0390625,0.06944444444444445,-0.1953125,-0.2083333333333333
168,3000,2,6,LOC,ERP,1,5,stimuli/fractals/43c.jpg,0.1171875,0.06944444444444445,stimuli/fractals/43c.jpg,stimuli/fractals/43a.jpg,stimuli/fractals/43b.jpg,0.1171875,0.06944444444444445,0.1171875,-0.06944444444444445,0.0390625,0.06944444444444445,-0.1953125,-0.2083333333333333
169,1000,2,6,LOC,ERP,1,3,stimuli/fractals/123b.jpg,0.1171875,0.2083333333333333,stimuli/fractals/123b.jpg,stimuli/fractals/123a.jpg,stimuli/fractals/123c.jpg,0.1171875,0.2083333333333333,0.0390625,0.2083333333333333,0.1953125,0.2083333333333333,-0.1953125,-0.2083333333333333
170,4000,2,6,LOC,LLP,1,4,stimuli/fractals/1b.jpg,-0.0390625,-0.2083333333333333,stimuli/fractals/1b.jpg,stimuli/fractals/1a.jpg,stimuli/fractals/1c.jpg,-0.0390625,-0.2083333333333333,0.0390625,-0.2083333333333333,-0.1171875,-0.2083333333333333,-0.1953125,0.2083333333333333
171,5000,2,6,LOC,ERP,2,0,stimuli/fractals/30b.jpg,0.1953125,-0.2083333333333333,stimuli/fractals/30b.jpg,stimuli/fractals/30a.jpg,stimuli/fractals/30c.jpg,0.1953125,-0.2083333333333333,0.1953125,-0.06944444444444445,0.1171875,-0.2083333333333333,-0.1953125,0.06944444444444445
172,3000,2,6,LOC,ERP,2,0,stimuli/fractals/69a.jpg,0.0390625,0.06944444444444445,stimuli/fractals/69a.jpg,stimuli/fractals/69b.jpg,stimuli/fractals/69c.jpg,0.0390625,0.06944444444444445,0.1171875,0.06944444444444445,-0.0390625,0.06944444444444445,-0.1953125,-0.2083333333333333
173,1000,2,6,LOC,ERP,2,0,stimuli/fractals/123b.jpg,0.1171875,0.2083333333333333,stimuli/fractals/123b.jpg,stimuli/fractals/123a.jpg,stimuli/fractals/123c.jpg,0.1171875,0.2083333333333333,0.0390625,0.2083333333333333,0.1953125,0.2083333333333333,-0.1953125,-0.2083333333333333
174,4000,2,6,LOC,ERP,2,0,stimuli/fractals/43c.jpg,0.1171875,0.06944444444444445,stimuli/fractals/43c.jpg,stimuli/fractals/43a.jpg,stimuli/fractals/43b.jpg,0.1171875,0.06944444444444445,0.1171875,-0.06944444444444445,0.0390625,0.06944444444444445,-0.1953125,-0.2083333333333333
175,2000,2,6,LOC,LLP,2,0,stimuli/fractals/1b.jpg,0.0390625,-0.2083333333333333,stimuli/fractals/1b.jpg,stimuli/fractals/1a.jpg,stimuli/fractals/1c.jpg,-0.0390625,-0.2083333333333333,0.0390625,-0.2083333333333333,-0.1171875,-0.2083333333333333,-0.1953125,0.2083333333333333
176,500,2,6,LOC,ERP,1,2,stimuli/fractals/102a.jpg,0.1953125,-0.06944444444444445,stimuli/fractals/102a.jpg,stimuli/fractals/102b.jpg,stimuli/fractals/102c.jpg,0.1953125,-0.06944444444444445,0.1171875,-0.06944444444444445,0.1953125,0.06944444444444445,-0.1171875,-0.2083333333333333
177,1000,2,6,LOC,BL,0,0,stimuli/fractals/92a.jpg,0.1171875,0.06944444444444445,stimuli/fractals/92a.jpg,stimuli/fractals/92c.jpg,stimuli/fractals/92b.jpg,0.1171875,0.06944444444444445,0.1953125,0.06944444444444445,0.1171875,-0.06944444444444445,-0.1953125,0.2083333333333333
178,2000,2,6,LOC,LLP,1,2,stimuli/fractals/3c.jpg,-0.1953125,-0.2083333333333333,stimuli/fractals/3c.jpg,stimuli/fractals/3a.jpg,stimuli/fractals/3b.jpg,-0.1953125,-0.2083333333333333,-0.1953125,-0.06944444444444445,-0.1171875,-0.2083333333333333,0.1171875,0.06944444444444445
179,8000,2,6,LOC,ERP,2,0,stimuli/fractals/102a.jpg,0.1953125,-0.06944444444444445,stimuli/fractals/102a.jpg,stimuli/fractals/102b.jpg,stimuli/fractals/102c.jpg,0.1953125,-0.06944444444444445,0.1171875,-0.06944444444444445,0.1953125,0.06944444444444445,-0.1171875,-0.2083333333333333
180,4000,2,6,LOC,LLP,1,3,stimuli/fractals/82b.jpg,-0.1953125,0.2083333333333333,stimuli/fractals/82b.jpg,stimuli/fractals/82c.jpg,stimuli/fractals/82a.jpg,-0.1953125,0.2083333333333333,-0.1171875,0.2083333333333333,-0.1953125,0.06944444444444445,0.0390625,-0.2083333333333333
181,7000,2,6,LOC,LLP,2,0,stimuli/fractals/3c.jpg,-0.1953125,-0.06944444444444445,stimuli/fractals/3c.jpg,stimuli/fractals/3a.jpg,stimuli/fractals/3b.jpg,-0.1953125,-0.2083333333333333,-0.1953125,-0.06944444444444445,-0.1171875,-0.2083333333333333,0.1171875,0.06944444444444445
182,3000,2,6,LOC,LLP,1,5,stimuli/fractals/81a.jpg,0.1953125,0.2083333333333333,stimuli/fractals/81a.jpg,stimuli/fractals/81c.jpg,stimuli/fractals/81b.jpg,0.1953125,0.2083333333333333,0.1171875,0.2083333333333333,0.1953125,0.06944444444444445,-0.1953125,-0.2083333333333333
183,6000,2,6,LOC,LLP,1,1,stimuli/fractals/42a.jpg,0.1171875,-0.06944444444444445,stimuli/fractals/42a.jpg,stimuli/fractals/42c.jpg,stimuli/fractals/42b.jpg,0.1171875,-0.06944444444444445,0.0390625,-0.06944444444444445,0.1953125,-0.06944444444444445,-0.1953125,0.2083333333333333
184,1000,2,6,LOC,LLP,2,0,stimuli/fractals/82b.jpg,-0.1171875,0.2083333333333333,stimuli/fractals/82b.jpg,stimuli/fractals/82c.jpg,stimuli/fractals/82a.jpg,-0.1953125,0.2083333333333333,-0.1171875,0.2083333333333333,-0.1953125,0.06944444444444445,0.0390625,-0.2083333333333333
185,6000,2,6,LOC,LLP,2,0,stimuli/fractals/42a.jpg,0.0390625,-0.06944444444444445,stimuli/fractals/42a.jpg,stimuli/fractals/42c.jpg,stimuli/fractals/42b.jpg,0.1171875,-0.06944444444444445,0.0390625,-0.06944444444444445,0.1953125,-0.06944444444444445,-0.1953125,0.2083333333333333
186,500,2,6,LOC,LLP,1,2,stimuli/fractals/33b.jpg,-0.1171875,-0.2083333333333333,stimuli/fractals/33b.jpg,stimuli/fractals/33c.jpg,stimuli/fractals/33a.jpg,-0.1171875,-0.2083333333333333,-0.1171875,-0.06944444444444445,-0.0390625,-0.2083333333333333,0.1953125,0.2083333333333333
187,1000,2,6,LOC,LLP,1,3,stimuli/fractals/90c.jpg,0.0390625,-0.06944444444444445,stimuli/fractals/90c.jpg,stimuli/fractals/90b.jpg,stimuli/fractals/90a.jpg,0.0390625,-0.06944444444444445,0.0390625,0.06944444444444445,0.1171875,-0.06944444444444445,-0.1953125,0.2083333333333333
188,5000,2,6,LOC,LLP,2,0,stimuli/fractals/81a.jpg,0.1171875,0.2083333333333333,stimuli/fractals/81a.jpg,stimuli/fractals/81c.jpg,stimuli/fractals/81b.jpg,0.1953125,0.2083333333333333,0.1171875,0.2083333333333333,0.1953125,0.06944444444444445,-0.1953125,-0.2083333333333333
189,5000,2,6,LOC,LLP,2,0,stimuli/fractals/33b.jpg,-0.1171875,-0.06944444444444445,stimuli/fractals/33b.jpg,stimuli/fractals/33c.jpg,stimuli/fractals/33a.jpg,-0.1171875,-0.2083333333333333,-0.1171875,-0.06944444444444445,-0.0390625,-0.2083333333333333,0.1953125,0.2083333333333333
190,500,2,6,LOC,LLP,1,1,stimuli/fractals/49a.jpg,-0.0390625,-0.06944444444444445,stimuli/fractals/49a.jpg,stimuli/fractals/49b.jpg,stimuli/fractals/49c.jpg,-0.0390625,-0.06944444444444445,-0.0390625,-0.2083333333333333,0.0390625,-0.06944444444444445,0.1953125,0.2083333333333333
191,1000,2,6,LOC,LLP,2,0,stimuli/fractals/90c.jpg,0.0390625,0.06944444444444445,stimuli/fractals/90c.jpg,stimuli/fractals/90b.jpg,stimuli/fractals/90a.jpg,0.0390625,-0.06944444444444445,0.0390625,0.06944444444444445,0.1171875,-0.06944444444444445,-0.1953125,0.2083333333333333
192,1000,2,6,LOC,LLP,2,0,stimuli/fractals/49a.jpg,-0.0390625,-0.2083333333333333,stimuli/fractals/49a.jpg,stimuli/fractals/49b.jpg,stimuli/fractals/49c.jpg,-0.0390625,-0.06944444444444445,-0.0390625,-0.2083333333333333,0.0390625,-0.06944444444444445,0.1953125,0.2083333333333333
193,1000,2,7,OBJ,ERP,1,4,stimuli/fractals/140a.jpg,-0.0390625,-0.2083333333333333,stimuli/fractals/140a.jpg,stimuli/fractals/140c.jpg,stimuli/fractals/140b.jpg,-0.0390625,-0.2083333333333333,0.0390625,-0.2083333333333333,-0.0390625,-0.06944444444444445,0.1171875,0.2083333333333333
194,2000,2,7,OBJ,OLP,1,2,stimuli/fractals/61a.jpg,0.0390625,0.06944444444444445,stimuli/fractals/61a.jpg,stimuli/fractals/61c.jpg,stimuli/fractals/61b.jpg,0.0390625,0.06944444444444445,0.0390625,-0.06944444444444445,0.0390625,0.2083333333333333,-0.1953125,-0.2083333333333333
195,1000,2,7,OBJ,OLP,1,5,stimuli/fractals/48a.jpg,-0.1953125,-0.2083333333333333,stimuli/fractals/48a.jpg,stimuli/fractals/48b.jpg,stimuli/fractals/48c.jpg,-0.1953125,-0.2083333333333333,-0.1953125,-0.06944444444444445,-0.1171875,-0.2083333333333333,0.0390625,0.2083333333333333
196,4000,2,7,OBJ,BL,0,0,stimuli/fractals/92a.jpg,0.1171875,0.06944444444444445,stimuli/fractals/92a.jpg,stimuli/fractals/92c.jpg,stimuli/fractals/92b.jpg,0.1171875,0.06944444444444445,0.1953125,0.06944444444444445,0.1171875,-0.06944444444444445,-0.1953125,0.2083333333333333
197,500,2,7,OBJ,OLP,2,0,stimuli/fractals/61c.jpg,0.1171875,0.06944444444444445,stimuli/fractals/61a.jpg,stimuli/fractals/61c.jpg,stimuli/fractals/61b.jpg,0.1171875,0.06944444444444445,0.1953125,0.06944444444444445,0.1171875,-0.06944444444444445,-0.1953125,0.2083333333333333
198,2000,2,7,OBJ,ERP,2,0,stimuli/fractals/140a.jpg,-0.0390625,-0.2083333333333333,stimuli/fractals/140a.jpg,stimuli/fractals/140c.jpg,stimuli/fractals/140b.jpg,-0.0390625,-0.2083333333333333,0.0390625,-0.2083333333333333,-0.0390625,-0.06944444444444445,0.1171875,0.2083333333333333
199,2000,2,7,OBJ,ERP,1,4,stimuli/fractals/132b.jpg,0.0390625,-0.06944444444444445,stimuli/fractals/132b.jpg,stimuli/fractals/132a.jpg,stimuli/fractals/132c.jpg,0.0390625,-0.06944444444444445,-0.0390625,-0.06944444444444445,0.0390625,0.06944444444444445,-0.1953125,0.2083333333333333
200,1000,2,7,OBJ,OLP,1,1,stimuli/fractals/41a.jpg,0.1953125,0.06944444444444445,stimuli/fractals/41a.jpg,stimuli/fractals/41b.jpg,stimuli/fractals/41c.jpg,0.1953125,0.06944444444444445,0.1953125,0.2083333333333333,0.1953125,-0.06944444444444445,-0.1953125,-0.2083333333333333
201,4000,2,7,OBJ,OLP,2,0,stimuli/fractals/48b.jpg,-0.1953125,-0.2083333333333333,stimuli/fractals/48a.jpg,stimuli/fractals/48b.jpg,stimuli/fractals/48c.jpg,-0.1953125,-0.2083333333333333,-0.1953125,-0.06944444444444445,-0.1171875,-0.2083333333333333,0.0390625,0.2083333333333333
202,2000,2,7,OBJ,OLP,2,0,stimuli/fractals/41b.jpg,0.1953125,0.06944444444444445,stimuli/fractals/41a.jpg,stimuli/fractals/41b.jpg,stimuli/fractals/41c.jpg,0.1953125,0.06944444444444445,0.1953125,0.2083333333333333,0.1953125,-0.06944444444444445,-0.1953125,-0.2083333333333333
203,1000,2,7,OBJ,ERP,1,3,stimuli/fractals/21b.jpg,0.1953125,-0.2083333333333333,stimuli/fractals/21b.jpg,stimuli/fractals/21a.jpg,stimuli/fractals/21c.jpg,0.1953125,-0.2083333333333333,0.1171875,-0.2083333333333333,0.1953125,-0.06944444444444445,-0.1953125,0.2083333333333333
204,2000,2,7,OBJ,ERP,2,0,stimuli/fractals/132b.jpg,0.0390625,-0.06944444444444445,stimuli/fractals/132b.jpg,stimuli/fractals/132a.jpg,stimuli/fractals/132c.jpg,0.0390625,-0.06944444444444445,-0.0390625,-0.06944444444444445,0.0390625,0.06944444444444445,-0.1953125,0.2083333333333333
205,2000,2,7,OBJ,OLP,1,5,stimuli/fractals/40c.jpg,0.1171875,-0.06944444444444445,stimuli/fractals/40c.jpg,stimuli/fractals/40a.jpg,stimuli/fractals/40b.jpg,0.1171875,-0.06944444444444445,0.1953125,-0.06944444444444445,0.1171875,-0.2083333333333333,-0.1171875,0.2083333333333333
206,7000,2,7,OBJ,OLP,1,1,stimuli/fractals/19c.jpg,-0.1171875,0.2083333333333333,stimuli/fractals/19c.jpg,stimuli/fractals/19b.jpg,stimuli/fractals/19a.jpg,-0.1171875,0.2083333333333333,-0.0390625,0.2083333333333333,-0.1953125,0.2083333333333333,0.1953125,-0.2083333333333333
207,6000,2,7,OBJ,ERP,2,0,stimuli/fractals/21b.jpg,0.1953125,-0.2083333333333333,stimuli/fractals/21b.jpg,stimuli/fractals/21a.jpg,stimuli/fractals/21c.jpg,0.1953125,-0.2083333333333333,0.1171875,-0.2083333333333333,0.1953125,-0.06944444444444445,-0.1953125,0.2083333333333333
208,2000,2,7,OBJ,OLP,2,0,stimuli/fractals/19b.jpg,-0.1171875,0.2083333333333333,stimuli/fractals/19c.jpg,stimuli/fractals/19b.jpg,stimuli/fractals/19a.jpg,-0.1171875,0.2083333333333333,-0.0390625,0.2083333333333333,-0.1953125,0.2083333333333333,0.1953125,-0.2083333333333333
209,6000,2,7,OBJ,OLP,1,2,stimuli/fractals/26b.jpg,-0.1171875,-0.2083333333333333,stimuli/fractals/26b.jpg,stimuli/fractals/26c.jpg,stimuli/fractals/26a.jpg,-0.1171875,-0.2083333333333333,-0.1171875,-0.06944444444444445,-0.0390625,-0.2083333333333333,0.0390625,0.2083333333333333
210,3000,2,7,OBJ,OLP,1,3,stimuli/fractals/22c.jpg,-0.1953125,0.06944444444444445,stimuli/fractals/22c.jpg,stimuli/fractals/22a.jpg,stimuli/fractals/22b.jpg,-0.1953125,0.06944444444444445,-0.1953125,-0.06944444444444445,-0.1171875,0.06944444444444445,0.1953125,-0.06944444444444445
211,1000,2,7,OBJ,OLP,2,0,stimuli/fractals/40a.jpg,0.1171875,-0.06944444444444445,stimuli/fractals/40c.jpg,stimuli/fractals/40a.jpg,stimuli/fractals/40b.jpg,0.1171875,-0.06944444444444445,0.1953125,-0.06944444444444445,0.1171875,-0.2083333333333333,-0.1171875,0.2083333333333333
212,2000,2,7,OBJ,OLP,2,0,stimuli/fractals/26c.jpg,-0.1171875,-0.2083333333333333,stimuli/fractals/26b.jpg,stimuli/fractals/26c.jpg,stimuli/fractals/26a.jpg,-0.1171875,-0.2083333333333333,-0.1171875,-0.06944444444444445,-0.0390625,-0.2083333333333333,0.0390625,0.2083333333333333
213,2000,2,7,OBJ,OLP,1,5,stimuli/fractals/127c.jpg,-0.1171875,0.06944444444444445,stimuli/fractals/127c.jpg,stimuli/fractals/127a.jpg,stimuli/fractals/127b.jpg,-0.1171875,0.06944444444444445,-0.1171875,0.2083333333333333,-0.0390625,0.06944444444444445,0.1953125,0.2083333333333333
214,1000,2,7,OBJ,OLP,2,0,stimuli/fractals/22a.jpg,-0.1953125,0.06944444444444445,stimuli/fractals/22c.jpg,stimuli/fractals/22a.jpg,stimuli/fractals/22b.jpg,-0.1953125,0.06944444444444445,-0.1953125,-0.06944444444444445,-0.1171875,0.06944444444444445,0.1953125,-0.06944444444444445
215,1000,2,7,OBJ,ERP,1,2,stimuli/fractals/28a.jpg,0.1953125,0.2083333333333333,stimuli/fractals/28a.jpg,stimuli/fractals/28b.jpg,stimuli/fractals/28c.jpg,0.1953125,0.2083333333333333,0.1953125,0.06944444444444445,0.1171875,0.2083333333333333,0.0390625,-0.2083333333333333
216,5000,2,7,OBJ,BL,0,0,stimuli/fractals/92a.jpg,0.1171875,0.06944444444444445,stimuli/fractals/92a.jpg,stimuli/fractals/92c.jpg,stimuli/fractals/92b.jpg,0.1171875,0.06944444444444445,0.1953125,0.06944444444444445,0.1171875,-0.06944444444444445,-0.1953125,0.2083333333333333
217,500,2,7,OBJ,OLP,1,4,stimuli/fractals/93c.jpg,-0.0390625,0.2083333333333333,stimuli/fractals/93c.jpg,stimuli/fractals/93a.jpg,stimuli/fractals/93b.jpg,-0.0390625,0.2083333333333333,-0.1171875,0.2083333333333333,-0.0390625,0.06944444444444445,0.1953125,-0.2083333333333333
218,1000,2,7,OBJ,ERP,2,0,stimuli/fractals/28a.jpg,0.1953125,0.2083333333333333,stimuli/fractals/28a.jpg,stimuli/fractals/28b.jpg,stimuli/fractals/28c.jpg,0.1953125,0.2083333333333333,0.1953125,0.06944444444444445,0.1171875,0.2083333333333333,0.0390625,-0.2083333333333333
219,4000,2,7,OBJ,OLP,2,0,stimuli/fractals/127a.jpg,-0.1171875,0.06944444444444445,stimuli/fractals/127c.jpg,stimuli/fractals/127a.jpg,stimuli/fractals/127b.jpg,-0.1171875,0.06944444444444445,-0.1171875,0.2083333333333333,-0.0390625,0.06944444444444445,0.1953125,0.2083333333333333
220,1000,2,7,OBJ,OLP,1,3,stimuli/fractals/97b.jpg,-0.0390625,0.06944444444444445,stimuli/fractals/97b.jpg,stimuli/fractals/97a.jpg,stimuli/fractals/97c.jpg,-0.0390625,0.06944444444444445,-0.1171875,0.06944444444444445,-0.0390625,-0.06944444444444445,0.1953125,-0.2083333333333333
221,3000,2,7,OBJ,OLP,1,1,stimuli/fractals/113a.jpg,0.1953125,-0.06944444444444445,stimuli/fractals/113a.jpg,stimuli/fractals/113c.jpg,stimuli/fractals/113b.jpg,0.1953125,-0.06944444444444445,0.1953125,0.06944444444444445,0.1953125,-0.2083333333333333,-0.1953125,-0.2083333333333333
222,1000,2,7,OBJ,OLP,2,0,stimuli/fractals/93a.jpg,-0.0390625,0.2083333333333333,stimuli/fractals/93c.jpg,stimuli/fractals/93a.jpg,stimuli/fractals/93b.jpg,-0.0390625,0.2083333333333333,-0.1171875,0.2083333333333333,-0.0390625,0.06944444444444445,0.1953125,-0.2083333333333333
223,2000,2,7,OBJ,OLP,2,0,stimuli/fractals/113c.jpg,0.1953125,-0.06944444444444445,stimuli/fractals/113a.jpg,stimuli/fractals/113c.jpg,stimuli/fractals/113b.jpg,0.1953125,-0.06944444444444445,0.1953125,0.06944444444444445,0.1953125,-0.2083333333333333,-0.1953125,-0.2083333333333333
224,3000,2,7,OBJ,OLP,2,0,stimuli/fractals/97a.jpg,-0.0390625,0.06944444444444445,stimuli/fractals/97b.jpg,stimuli/fractals/97a.jpg,stimuli/fractals/97c.jpg,-0.0390625,0.06944444444444445,-0.1171875,0.06944444444444445,-0.0390625,-0.06944444444444445,0.1953125,-0.2083333333333333
225,2000,2,8,LOC,LLP,1,1,stimuli/fractals/32a.jpg,-0.1171875,-0.2083333333333333,stimuli/fractals/32a.jpg,stimuli/fractals/32b.jpg,stimuli/fractals/32c.jpg,-0.1171875,-0.2083333333333333,-0.0390625,-0.2083333333333333,-0.1953125,-0.2083333333333333,0.1953125,0.2083333333333333
226,2000,2,8,LOC,LLP,1,2,stimuli/fractals/145c.jpg,0.1171875,-0.06944444444444445,stimuli/fractals/145c.jpg,stimuli/fractals/145b.jpg,stimuli/fractals/145a.jpg,0.1171875,-0.06944444444444445,0.1171875,-0.2083333333333333,0.0390625,-0.06944444444444445,-0.1953125,0.2083333333333333
227,3000,2,8,LOC,LLP,2,0,stimuli/fractals/32a.jpg,-0.0390625,-0.2083333333333333,stimuli/fractals/32a.jpg,stimuli/fractals/32b.jpg,stimuli/fractals/32c.jpg,-0.1171875,-0.2083333333333333,-0.0390625,-0.2083333333333333,-0.1953125,-0.2083333333333333,0.1953125,0.2083333333333333
228,4000,2,8,LOC,LLP,1,1,stimuli/fractals/128b.jpg,0.1953125,-0.06944444444444445,stimuli/fractals/128b.jpg,stimuli/fractals/128c.jpg,stimuli/fractals/128a.jpg,0.1953125,-0.06944444444444445,0.1953125,0.06944444444444445,0.1953125,-0.2083333333333333,-0.1171875,0.2083333333333333
229,5000,2,8,LOC,LLP,2,0,stimuli/fractals/145c.jpg,0.1171875,-0.2083333333333333,stimuli/fractals/145c.jpg,stimuli/fractals/145b.jpg,stimuli/fractals/145a.jpg,0.1171875,-0.06944444444444445,0.1171875,-0.2083333333333333,0.0390625,-0.06944444444444445,-0.1953125,0.2083333333333333
230,3000,2,8,LOC,LLP,2,0,stimuli/fractals/128b.jpg,0.1953125,0.06944444444444445,stimuli/fractals/128b.jpg,stimuli/fractals/128c.jpg,stimuli/fractals/128a.jpg,0.1953125,-0.06944444444444445,0.1953125,0.06944444444444445,0.1953125,-0.2083333333333333,-0.1171875,0.2083333333333333
231,500,2,8,LOC,LLP,1,5,stimuli/fractals/23b.jpg,-0.1953125,-0.2083333333333333,stimuli/fractals/23b.jpg,stimuli/fractals/23a.jpg,stimuli/fractals/23c.jpg,-0.1953125,-0.2083333333333333,-0.1171875,-0.2083333333333333,-0.1953125,-0.06944444444444445,0.1171875,0.2083333333333333
232,7000,2,8,LOC,LLP,1,3,stimuli/fractals/8c.jpg,-0.1953125,0.06944444444444445,stimuli/fractals/8c.jpg,stimuli/fractals/8b.jpg,stimuli/fractals/8a.jpg,-0.1953125,0.06944444444444445,-0.1953125,0.2083333333333333,-0.1953125,-0.06944444444444445,0.1953125,0.06944444444444445
233,1000,2,8,LOC,LLP,1,5,stimuli/fractals/15b.jpg,0.1171875,0.2083333333333333,stimuli/fractals/15b.jpg,stimuli/fractals/15a.jpg,stimuli/fractals/15c.jpg,0.1171875,0.2083333333333333,0.1171875,0.06944444444444445,0.0390625,0.2083333333333333,-0.1171875,-0.2083333333333333
234,2000,2,8,LOC,ERP,1,5,stimuli/fractals/12a.jpg,0.1171875,0.06944444444444445,stimuli/fractals/12a.jpg,stimuli/fractals/12b.jpg,stimuli/fractals/12c.jpg,0.1171875,0.06944444444444445,0.0390625,0.06944444444444445,0.1171875,0.2083333333333333,-0.1953125,0.2083333333333333
235,1000,2,8,LOC,LLP,1,2,stimuli/fractals/91b.jpg,-0.0390625,0.2083333333333333,stimuli/fractals/91b.jpg,stimuli/fractals/91a.jpg,stimuli/fractals/91c.jpg,-0.0390625,0.2083333333333333,0.0390625,0.2083333333333333,-0.0390625,0.06944444444444445,0.1953125,-0.2083333333333333
236,2000,2,8,LOC,LLP,2,0,stimuli/fractals/8c.jpg,-0.1953125,0.2083333333333333,stimuli/fractals/8c.jpg,stimuli/fractals/8b.jpg,stimuli/fractals/8a.jpg,-0.1953125,0.06944444444444445,-0.1953125,0.2083333333333333,-0.1953125,-0.06944444444444445,0.1953125,0.06944444444444445
237,3000,2,8,LOC,LLP,2,0,stimuli/fractals/23b.jpg,-0.1171875,-0.2083333333333333,stimuli/fractals/23b.jpg,stimuli/fractals/23a.jpg,stimuli/fractals/23c.jpg,-0.1953125,-0.2083333333333333,-0.1171875,-0.2083333333333333,-0.1953125,-0.06944444444444445,0.1171875,0.2083333333333333
238,1000,2,8,LOC,LLP,2,0,stimuli/fractals/91b.jpg,0.0390625,0.2083333333333333,stimuli/fractals/91b.jpg,stimuli/fractals/91a.jpg,stimuli/fractals/91c.jpg,-0.0390625,0.2083333333333333,0.0390625,0.2083333333333333,-0.0390625,0.06944444444444445,0.1953125,-0.2083333333333333
239,3000,2,8,LOC,LLP,2,0,stimuli/fractals/15b.jpg,0.1171875,0.06944444444444445,stimuli/fractals/15b.jpg,stimuli/fractals/15a.jpg,stimuli/fractals/15c.jpg,0.1171875,0.2083333333333333,0.1171875,0.06944444444444445,0.0390625,0.2083333333333333,-0.1171875,-0.2083333333333333
240,1000,2,8,LOC,ERP,2,0,stimuli/fractals/12a.jpg,0.1171875,0.06944444444444445,stimuli/fractals/12a.jpg,stimuli/fractals/12b.jpg,stimuli/fractals/12c.jpg,0.1171875,0.06944444444444445,0.0390625,0.06944444444444445,0.1171875,0.2083333333333333,-0.1953125,0.2083333333333333
241,2000,2,8,LOC,ERP,1,4,stimuli/fractals/37a.jpg,0.1953125,-0.06944444444444445,stimuli/fractals/37a.jpg,stimuli/fractals/37c.jpg,stimuli/fractals/37b.jpg,0.1953125,-0.06944444444444445,0.1953125,0.06944444444444445,0.1953125,-0.2083333333333333,-0.1953125,0.06944444444444445
242,1000,2,8,LOC,ERP,1,4,stimuli/fractals/24c.jpg,0.1171875,0.06944444444444445,stimuli/fractals/24c.jpg,stimuli/fractals/24b.jpg,stimuli/fractals/24a.jpg,0.1171875,0.06944444444444445,0.0390625,0.06944444444444445,0.1953125,0.06944444444444445,-0.1953125,-0.2083333333333333
243,2000,2,8,LOC,LLP,1,1,stimuli/fractals/98b.jpg,0.0390625,-0.2083333333333333,stimuli/fractals/98b.jpg,stimuli/fractals/98a.jpg,stimuli/fractals/98c.jpg,0.0390625,-0.2083333333333333,0.1171875,-0.2083333333333333,-0.0390625,-0.2083333333333333,-0.1953125,0.2083333333333333
244,7000,2,8,LOC,BL,0,0,stimuli/fractals/92a.jpg,0.1171875,0.06944444444444445,stimuli/fractals/92a.jpg,stimuli/fractals/92c.jpg,stimuli/fractals/92b.jpg,0.1171875,0.06944444444444445,0.1953125,0.06944444444444445,0.1171875,-0.06944444444444445,-0.1953125,0.2083333333333333
245,2000,2,8,LOC,LLP,2,0,stimuli/fractals/98b.jpg,0.1953125,0.06944444444444445,stimuli/fractals/98b.jpg,stimuli/fractals/98a.jpg,stimuli/fractals/98c.jpg,0.1171875,0.06944444444444445,0.1953125,0.06944444444444445,0.1171875,-0.06944444444444445,-0.1953125,0.2083333333333333
246,1000,2,8,LOC,ERP,2,0,stimuli/fractals/37a.jpg,0.1953125,-0.06944444444444445,stimuli/fractals/37a.jpg,stimuli/fractals/37c.jpg,stimuli/fractals/37b.jpg,0.1953125,-0.06944444444444445,0.1953125,0.06944444444444445,0.1953125,-0.2083333333333333,-0.1953125,0.06944444444444445
