experiment_information_key.keys,experiment_information_key.rt,comprehension_key.keys,comprehension_key.corr,comprehension_key.rt,comprehension_continue_key.keys,comprehension_questions_1.thisRepN,comprehension_questions_1.thisTrialN,comprehension_questions_1.thisN,comprehension_questions_1.thisIndex,comprehension_questions_1.ran,Question,Answer,CorrectResponse,CorrectAnswer,IncorrectAnswer,InfoRepeated,Azonosító kód*,A vizsgálat feltételeibe beleegyezem. (igen/nem)*,Az adatkezelési feltételeket elfogadom. (igen/nem)*,date,expName,psychopyVersion,OS,frameRate,lab_key.keys,lab_key.rt,enc_instructions_1_key.keys,enc_instructions_1_key.rt,enc_instructions_2_key.keys,enc_instructions_2_key.rt,enc_instructions_3_key.keys,enc_instructions_3_key.rt,comprehension_questions_2.thisRepN,comprehension_questions_2.thisTrialN,comprehension_questions_2.thisN,comprehension_questions_2.thisIndex,comprehension_questions_2.ran,enc_fx_key.keys,enc_trial_key.keys,enc_practice_trials.thisRepN,enc_practice_trials.thisTrialN,enc_practice_trials.thisN,enc_practice_trials.thisIndex,enc_practice_trials.ran,Task,TrialType,StimType,Order,CurrentImage,CurrentX,CurrentY,Jitter,Section,enc_trial_key.rt,end_practice_key.keys,end_practice_key.rt,enc_trials.thisRepN,enc_trials.thisTrialN,enc_trials.thisN,enc_trials.thisIndex,enc_trials.ran,TrialIndex,ScannerRun,Delay,TripletMemberA,TripletMemberB,TripletMemberC,Xcoordinate,Ycoordinate,Xcoordinate_lure1,Ycoordinate_lure1,Xcoordinate_lure2,Ycoordinate_lure2,Xcoordinate_foil,Ycoordinate_foil,enc_fx_key.rt,comprehension_continue_key.rt,comprehension_enc_run.thisRepN,comprehension_enc_run.thisTrialN,comprehension_enc_run.thisN,comprehension_enc_run.thisIndex,comprehension_enc_run.ran,enc_run_end_key.keys,enc_run_end_key.rt,enc_runs.thisRepN,enc_runs.thisTrialN,enc_runs.thisN,enc_runs.thisIndex,enc_runs.ran,inter_task_break_key.keys,inter_task_break_key.rt,rec_instructions_1_key.keys,rec_instructions_1_key.rt,rec_instructions_2_key.keys,rec_instructions_2_key.rt,rec_instructions_3_key.keys,rec_instructions_3_key.rt,rec_instructions_4_key.keys,rec_instructions_4_key.rt,comprehension_questions_3.thisRepN,comprehension_questions_3.thisTrialN,comprehension_questions_3.thisN,comprehension_questions_3.thisIndex,comprehension_questions_3.ran,demo_key.keys,demo_key.rt,demo_trials.thisRepN,demo_trials.thisTrialN,demo_trials.thisN,demo_trials.thisIndex,demo_trials.ran,DemoImage,DemoX,DemoY,InPractice,DemoText,demo_end_key.keys,demo_end_key.rt,rec_fx_key.keys,rec_trial_key.keys,rec_trial_key.rt,rec_practice_trials.thisRepN,rec_practice_trials.thisTrialN,rec_practice_trials.thisN,rec_practice_trials.thisIndex,rec_practice_trials.ran,BlockNr,Filler,rec_practice_blocks.thisRepN,rec_practice_blocks.thisTrialN,rec_practice_blocks.thisN,rec_practice_blocks.thisIndex,rec_practice_blocks.ran,rec_trials.thisRepN,rec_trials.thisTrialN,rec_trials.thisN,rec_trials.thisIndex,rec_trials.ran,EncodingTrialIndex,EncodingStimType,EncodingImage,EncodingXcoordinate,EncodingYcoordinate,rec_blocks.thisRepN,rec_blocks.thisTrialN,rec_blocks.thisN,rec_blocks.thisIndex,rec_blocks.ran,rec_fx_key.rt,end_rec_run_key.keys,end_rec_run_key.rt,rec_runs.thisRepN,rec_runs.thisTrialN,rec_runs.thisN,rec_runs.thisIndex,rec_runs.ran,comprehension_end.thisRepN,comprehension_end.thisTrialN,comprehension_end.thisN,comprehension_end.thisIndex,comprehension_end.ran,end_experiment_key.keys,end_experiment_key.rt
,,,,,,,,,,,,,,,,,jUXDHrfV,igen,igen,2020-07-10_11h51.39.253,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,f,,,,,,,,OLP,2,stimuli/fractals/118c.jpg,375,75,1000,,1.78527,,,0,31,31,31,1,200,3,0,stimuli/fractals/118b.jpg,stimuli/fractals/118c.jpg,stimuli/fractals/118a.jpg,375,75,225,75,375,-75,-225,225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,jUXDHrfV,igen,igen,2020-07-10_11h51.39.253,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,f,,,,,,,,ERP,1,stimuli/fractals/103b.jpg,225,-75,4000,,1.051955,,,0,32,32,32,1,201,3,3,stimuli/fractals/103b.jpg,stimuli/fractals/103c.jpg,stimuli/fractals/103a.jpg,225,-75,75,-75,225,-225,-375,-225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,jUXDHrfV,igen,igen,2020-07-10_11h51.39.253,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,j,,,,,,,,OLP,2,stimuli/fractals/48b.jpg,-375,225,2000,,1.012835,,,0,33,33,33,1,202,3,0,stimuli/fractals/48a.jpg,stimuli/fractals/48b.jpg,stimuli/fractals/48c.jpg,-375,225,-225,225,-375,75,375,225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,jUXDHrfV,igen,igen,2020-07-10_11h51.39.253,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,f,,,,,,,,ERP,1,stimuli/fractals/101b.jpg,75,75,1000,,0.77859,,,0,34,34,34,1,203,3,3,stimuli/fractals/101b.jpg,stimuli/fractals/101c.jpg,stimuli/fractals/101a.jpg,75,75,-75,75,225,75,-375,-225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,jUXDHrfV,igen,igen,2020-07-10_11h51.39.253,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,f,,,,,,,,OLP,1,stimuli/fractals/89c.jpg,75,-225,2000,,0.722625,,,0,35,35,35,1,204,3,4,stimuli/fractals/89c.jpg,stimuli/fractals/89a.jpg,stimuli/fractals/89b.jpg,75,-225,75,-75,225,-225,375,225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,jUXDHrfV,igen,igen,2020-07-10_11h51.39.253,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,f,,,,,,,,ERP,2,stimuli/fractals/103b.jpg,225,-75,2000,,1.0358,,,0,36,36,36,1,205,3,0,stimuli/fractals/103b.jpg,stimuli/fractals/103c.jpg,stimuli/fractals/103a.jpg,225,-75,75,-75,225,-225,-375,-225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,jUXDHrfV,igen,igen,2020-07-10_11h51.39.253,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,j,,,,,,,,LLP,1,stimuli/fractals/16c.jpg,-75,-225,7000,,1.317295,,,0,37,37,37,1,206,3,1,stimuli/fractals/16c.jpg,stimuli/fractals/16b.jpg,stimuli/fractals/16a.jpg,-75,-225,-75,-75,-225,-225,375,225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,jUXDHrfV,igen,igen,2020-07-10_11h51.39.253,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,f,,,,,,,,ERP,2,stimuli/fractals/101b.jpg,75,75,6000,,0.6794,,,0,38,38,38,1,207,3,0,stimuli/fractals/101b.jpg,stimuli/fractals/101c.jpg,stimuli/fractals/101a.jpg,75,75,-75,75,225,75,-375,-225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,jUXDHrfV,igen,igen,2020-07-10_11h51.39.253,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,f,,,,,,,,LLP,2,stimuli/fractals/16c.jpg,-75,-75,2000,,1.614655,,,0,39,39,39,1,208,3,0,stimuli/fractals/16c.jpg,stimuli/fractals/16b.jpg,stimuli/fractals/16a.jpg,-75,-225,-75,-75,-225,-225,375,225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,jUXDHrfV,igen,igen,2020-07-10_11h51.39.253,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,j,,,,,,,,OLP,2,stimuli/fractals/89a.jpg,75,-225,6000,,1.011915,,,0,40,40,40,1,209,3,0,stimuli/fractals/89c.jpg,stimuli/fractals/89a.jpg,stimuli/fractals/89b.jpg,75,-225,75,-75,225,-225,375,225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,jUXDHrfV,igen,igen,2020-07-10_11h51.39.253,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,f,,,,,,,,BL,0,stimuli/fractals/64a.jpg,225,-75,3000,,1.456625,,,0,41,41,41,1,210,3,0,stimuli/fractals/64a.jpg,stimuli/fractals/64b.jpg,stimuli/fractals/64c.jpg,225,-75,225,75,75,-75,-375,-225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,jUXDHrfV,igen,igen,2020-07-10_11h51.39.253,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,f,,,,,,,,ERP,1,stimuli/fractals/128b.jpg,225,-225,1000,,1.073205,,,0,42,42,42,1,211,3,2,stimuli/fractals/128b.jpg,stimuli/fractals/128a.jpg,stimuli/fractals/128c.jpg,225,-225,225,-75,375,-225,-375,-75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,jUXDHrfV,igen,igen,2020-07-10_11h51.39.253,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,j,,,,,,,,OLP,1,stimuli/fractals/61c.jpg,75,-225,2000,,1.05956,,,0,43,43,43,1,212,3,2,stimuli/fractals/61c.jpg,stimuli/fractals/61b.jpg,stimuli/fractals/61a.jpg,75,-225,225,-225,-75,-225,-375,225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,jUXDHrfV,igen,igen,2020-07-10_11h51.39.253,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,f,,,,,,,,OLP,1,stimuli/fractals/31a.jpg,225,225,2000,,0.831255,,,0,44,44,44,1,213,3,3,stimuli/fractals/31a.jpg,stimuli/fractals/31b.jpg,stimuli/fractals/31c.jpg,225,225,375,225,225,75,-375,-225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,jUXDHrfV,igen,igen,2020-07-10_11h51.39.253,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,f,,,,,,,,ERP,2,stimuli/fractals/128b.jpg,225,-225,1000,,1.4424,,,0,45,45,45,1,214,3,0,stimuli/fractals/128b.jpg,stimuli/fractals/128a.jpg,stimuli/fractals/128c.jpg,225,-225,225,-75,375,-225,-375,-75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,jUXDHrfV,igen,igen,2020-07-10_11h51.39.253,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,j,,,,,,,,OLP,2,stimuli/fractals/61b.jpg,75,-225,1000,,0.860465,,,0,46,46,46,1,215,3,0,stimuli/fractals/61c.jpg,stimuli/fractals/61b.jpg,stimuli/fractals/61a.jpg,75,-225,225,-225,-75,-225,-375,225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,jUXDHrfV,igen,igen,2020-07-10_11h51.39.253,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,f,,,,,,,,ERP,1,stimuli/fractals/84c.jpg,225,-225,5000,,0.882105,,,0,47,47,47,1,216,3,3,stimuli/fractals/84c.jpg,stimuli/fractals/84a.jpg,stimuli/fractals/84b.jpg,225,-225,75,-225,375,-225,-375,-75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,jUXDHrfV,igen,igen,2020-07-10_11h51.39.253,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,f,,,,,,,,OLP,2,stimuli/fractals/31b.jpg,225,225,500,,0.75118,,,0,48,48,48,1,217,3,0,stimuli/fractals/31a.jpg,stimuli/fractals/31b.jpg,stimuli/fractals/31c.jpg,225,225,375,225,225,75,-375,-225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,jUXDHrfV,igen,igen,2020-07-10_11h51.39.253,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,j,,,,,,,,ERP,1,stimuli/fractals/125a.jpg,-225,225,1000,,0.91429,,,0,49,49,49,1,218,3,5,stimuli/fractals/125a.jpg,stimuli/fractals/125b.jpg,stimuli/fractals/125c.jpg,-225,225,-375,225,-75,225,375,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,jUXDHrfV,igen,igen,2020-07-10_11h51.39.253,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,f,,,,,,,,OLP,1,stimuli/fractals/2c.jpg,75,-225,4000,,0.762835,,,0,50,50,50,1,219,3,1,stimuli/fractals/2c.jpg,stimuli/fractals/2b.jpg,stimuli/fractals/2a.jpg,75,-225,-75,-225,75,-75,-375,225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,jUXDHrfV,igen,igen,2020-07-10_11h51.39.253,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,f,,,,,,,,ERP,2,stimuli/fractals/84c.jpg,225,-225,1000,,0.82291,,,0,51,51,51,1,220,3,0,stimuli/fractals/84c.jpg,stimuli/fractals/84a.jpg,stimuli/fractals/84b.jpg,225,-225,75,-225,375,-225,-375,-75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,jUXDHrfV,igen,igen,2020-07-10_11h51.39.253,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,f,,,,,,,,OLP,2,stimuli/fractals/2b.jpg,75,-225,3000,,0.74536,,,0,52,52,52,1,221,3,0,stimuli/fractals/2c.jpg,stimuli/fractals/2b.jpg,stimuli/fractals/2a.jpg,75,-225,-75,-225,75,-75,-375,225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,jUXDHrfV,igen,igen,2020-07-10_11h51.39.253,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,f,,,,,,,,OLP,1,stimuli/fractals/10b.jpg,375,-225,1000,,0.757865,,,0,53,53,53,1,222,3,4,stimuli/fractals/10b.jpg,stimuli/fractals/10a.jpg,stimuli/fractals/10c.jpg,375,-225,225,-225,375,-75,75,225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,jUXDHrfV,igen,igen,2020-07-10_11h51.39.253,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,j,,,,,,,,ERP,1,stimuli/fractals/143c.jpg,-75,-75,2000,,2.023515,,,0,54,54,54,1,223,3,5,stimuli/fractals/143c.jpg,stimuli/fractals/143b.jpg,stimuli/fractals/143a.jpg,-75,-75,-75,75,-75,-225,375,225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,jUXDHrfV,igen,igen,2020-07-10_11h51.39.253,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,f,,,,,,,,ERP,2,stimuli/fractals/125a.jpg,-225,225,3000,,1.0864,,,0,55,55,55,1,224,3,0,stimuli/fractals/125a.jpg,stimuli/fractals/125b.jpg,stimuli/fractals/125c.jpg,-225,225,-375,225,-75,225,375,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,jUXDHrfV,igen,igen,2020-07-10_11h51.39.253,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,f,,,,,,,,OLP,1,stimuli/fractals/47b.jpg,-225,-75,2000,,0.68396,,,0,56,56,56,1,225,3,4,stimuli/fractals/47b.jpg,stimuli/fractals/47a.jpg,stimuli/fractals/47c.jpg,-225,-75,-225,-225,-75,-75,375,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,jUXDHrfV,igen,igen,2020-07-10_11h51.39.253,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,f,,,,,,,,OLP,1,stimuli/fractals/99a.jpg,375,225,2000,,1.030015,,,0,57,57,57,1,226,3,1,stimuli/fractals/99a.jpg,stimuli/fractals/99c.jpg,stimuli/fractals/99b.jpg,375,225,225,225,375,75,-75,-75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,jUXDHrfV,igen,igen,2020-07-10_11h51.39.253,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,f,,,,,,,,OLP,2,stimuli/fractals/10a.jpg,375,-225,3000,,0.96225,,,0,58,58,58,1,227,3,0,stimuli/fractals/10b.jpg,stimuli/fractals/10a.jpg,stimuli/fractals/10c.jpg,375,-225,225,-225,375,-75,75,225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,jUXDHrfV,igen,igen,2020-07-10_11h51.39.253,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,f,,,,,,,,OLP,2,stimuli/fractals/99c.jpg,375,225,4000,,0.74636,,,0,59,59,59,1,228,3,0,stimuli/fractals/99a.jpg,stimuli/fractals/99c.jpg,stimuli/fractals/99b.jpg,375,225,225,225,375,75,-75,-75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,jUXDHrfV,igen,igen,2020-07-10_11h51.39.253,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,f,,,,,,,,ERP,2,stimuli/fractals/143c.jpg,-75,-75,5000,,0.892535,,,0,60,60,60,1,229,3,0,stimuli/fractals/143c.jpg,stimuli/fractals/143b.jpg,stimuli/fractals/143a.jpg,-75,-75,-75,75,-75,-225,375,225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,jUXDHrfV,igen,igen,2020-07-10_11h51.39.253,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,f,,,,,,,,OLP,2,stimuli/fractals/47a.jpg,-225,-75,3000,,1.110715,,,0,61,61,61,1,230,3,0,stimuli/fractals/47b.jpg,stimuli/fractals/47a.jpg,stimuli/fractals/47c.jpg,-225,-75,-225,-225,-75,-75,375,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,jUXDHrfV,igen,igen,2020-07-10_11h51.39.253,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,f,,,,,,,,BL,0,stimuli/fractals/64a.jpg,225,-75,500,,1.34856,,,0,62,62,62,1,231,3,0,stimuli/fractals/64a.jpg,stimuli/fractals/64b.jpg,stimuli/fractals/64c.jpg,225,-75,225,75,75,-75,-375,-225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,jUXDHrfV,igen,igen,2020-07-10_11h51.39.253,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,f,,,,,,,,ERP,1,stimuli/fractals/22c.jpg,225,-225,7000,,1.226545,,,0,63,63,63,1,232,3,4,stimuli/fractals/22c.jpg,stimuli/fractals/22b.jpg,stimuli/fractals/22a.jpg,225,-225,75,-225,225,-75,-75,225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,jUXDHrfV,igen,igen,2020-07-10_11h51.39.253,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,f,,,,,,,,OLP,1,stimuli/fractals/112a.jpg,-75,-75,1000,,0.97216,,,0,64,64,64,1,233,3,4,stimuli/fractals/112a.jpg,stimuli/fractals/112b.jpg,stimuli/fractals/112c.jpg,-75,-75,-75,75,-75,-225,375,225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,jUXDHrfV,igen,igen,2020-07-10_11h51.39.253,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,f,,,,,,,,ERP,1,stimuli/fractals/57c.jpg,-225,75,2000,,1.223,,,0,65,65,65,1,234,3,5,stimuli/fractals/57c.jpg,stimuli/fractals/57a.jpg,stimuli/fractals/57b.jpg,-225,75,-225,-75,-75,75,375,-225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,jUXDHrfV,igen,igen,2020-07-10_11h51.39.253,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,j,,,,,,,,LLP,1,stimuli/fractals/50c.jpg,-75,75,1000,,0.75709,,,0,66,66,66,1,235,3,5,stimuli/fractals/50c.jpg,stimuli/fractals/50a.jpg,stimuli/fractals/50b.jpg,-75,75,-75,225,75,75,375,-225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,jUXDHrfV,igen,igen,2020-07-10_11h51.39.253,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,f,,,,,,,,ERP,1,stimuli/fractals/14c.jpg,75,225,2000,,0.901025,,,0,67,67,67,1,236,3,2,stimuli/fractals/14c.jpg,stimuli/fractals/14b.jpg,stimuli/fractals/14a.jpg,75,225,-75,225,75,75,-375,-225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,jUXDHrfV,igen,igen,2020-07-10_11h51.39.253,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,f,,,,,,,,ERP,2,stimuli/fractals/22c.jpg,225,-225,3000,,1.47675,,,0,68,68,68,1,237,3,0,stimuli/fractals/22c.jpg,stimuli/fractals/22b.jpg,stimuli/fractals/22a.jpg,225,-225,75,-225,225,-75,-75,225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,jUXDHrfV,igen,igen,2020-07-10_11h51.39.253,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,j,,,,,,,,OLP,2,stimuli/fractals/112b.jpg,-75,-75,1000,,1.24685,,,0,69,69,69,1,238,3,0,stimuli/fractals/112a.jpg,stimuli/fractals/112b.jpg,stimuli/fractals/112c.jpg,-75,-75,-75,75,-75,-225,375,225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,jUXDHrfV,igen,igen,2020-07-10_11h51.39.253,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,f,,,,,,,,ERP,2,stimuli/fractals/14c.jpg,75,225,3000,,0.67325,,,0,70,70,70,1,239,3,0,stimuli/fractals/14c.jpg,stimuli/fractals/14b.jpg,stimuli/fractals/14a.jpg,75,225,-75,225,75,75,-375,-225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
