Task,TrialType,StimType,Order,CurrentImage,CurrentX,CurrentY,Jitter,Section,TrialIndex,ScannerRun,Delay,TripletMemberA,TripletMemberB,TripletMemberC,Xcoordinate,Ycoordinate,Xcoordinate_lure1,Ycoordinate_lure1,Xcoordinate_lure2,Ycoordinate_lure2,Xcoordinate_foil,Ycoordinate_foil,DemoImage,DemoX,DemoY,InPractice,DemoText,BlockNr,Filler,EncodingTrialIndex,EncodingStimType,EncodingImage,EncodingXcoordinate,EncodingYcoordinate,enc_practice_trials.thisRepN,enc_practice_trials.thisTrialN,enc_practice_trials.thisN,enc_practice_trials.thisIndex,enc_runs.thisRepN,enc_runs.thisTrialN,enc_runs.thisN,enc_runs.thisIndex,enc_trials.thisRepN,enc_trials.thisTrialN,enc_trials.thisN,enc_trials.thisIndex,demo_trials.thisRepN,demo_trials.thisTrialN,demo_trials.thisN,demo_trials.thisIndex,rec_practice_blocks.thisRepN,rec_practice_blocks.thisTrialN,rec_practice_blocks.thisN,rec_practice_blocks.thisIndex,rec_practice_trials.thisRepN,rec_practice_trials.thisTrialN,rec_practice_trials.thisN,rec_practice_trials.thisIndex,rec_runs.thisRepN,rec_runs.thisTrialN,rec_runs.thisN,rec_runs.thisIndex,rec_blocks.thisRepN,rec_blocks.thisTrialN,rec_blocks.thisN,rec_blocks.thisIndex,rec_trials.thisRepN,rec_trials.thisTrialN,rec_trials.thisN,rec_trials.thisIndex,experiment_information_text.started,experiment_information_text.stopped,experiment_information_key.keys,experiment_information_key.rt,experiment_information_key.started,experiment_information_key.stopped,experiment_information_continue.started,experiment_information_continue.stopped,data_protection_text.started,data_protection_text.stopped,data_protection_key.keys,data_protection_key.rt,data_protection_key.started,data_protection_key.stopped,data_procetion_continue.started,data_procetion_continue.stopped,consent_text.started,consent_text.stopped,consent_key.keys,consent_key.rt,consent_key.started,consent_key.stopped,consent_continue.started,consent_continue.stopped,lab_thanks.started,lab_thanks.stopped,lab_key.keys,lab_key.rt,lab_key.started,lab_key.stopped,lab_introduction_continue.started,lab_introduction_continue.stopped,start_encoding_text.started,start_encoding_text.stopped,enc_instructions_1_text.started,enc_instructions_1_text.stopped,enc_instructions_1_image.started,enc_instructions_1_image.stopped,enc_instructions_1_key.keys,enc_instructions_1_key.rt,enc_instructions_1_key.started,enc_instructions_1_key.stopped,instructions_1_continue.started,instructions_1_continue.stopped,enc_instructions_2_text.started,enc_instructions_2_text.stopped,enc_instructions_2_image.started,enc_instructions_2_image.stopped,enc_instructions_2_key.keys,enc_instructions_2_key.rt,enc_instructions_2_key.started,enc_instructions_2_key.stopped,instructions_2_continue.started,instructions_2_continue.stopped,enc_instructions_3_text.started,enc_instructions_3_text.stopped,enc_instructions_3_key.keys,enc_instructions_3_key.rt,enc_instructions_3_key.started,enc_instructions_3_key.stopped,enc_instructions_3_continue.started,enc_instructions_3_continue.stopped,start_practice_text.started,start_practice_text.stopped,enc_fx_map.started,enc_fx_map.stopped,enc_fx_cross.started,enc_fx_cross.stopped,enc_fx_key.keys,enc_fx_key.started,enc_fx_key.stopped,enc_trial_map.started,enc_trial_map.stopped,enc_trial_main_image.started,enc_trial_main_image.stopped,enc_trial_key.keys,enc_trial_key.rt,enc_trial_key.started,enc_trial_key.stopped,enc_practice_feedback_map.started,enc_practice_feedback_map.stopped,enc_practice_feedback_image.started,enc_practice_feedback_image.stopped,enc_practice_feedback_text.started,enc_practice_feedback_text.stopped,enc_fx_key.rt,end_practice_text.started,end_practice_text.stopped,end_practice_key.keys,end_practice_key.rt,end_practice_key.started,end_practice_key.stopped,end_practice_continue.started,end_practice_continue.stopped,start_enc_run_text.started,start_enc_run_text.stopped,end_enc_run_text.started,end_enc_run_text.stopped,enc_run_end_key.keys,enc_run_end_key.rt,enc_run_end_key.started,enc_run_end_key.stopped,inter_task_break_continue.started,inter_task_break_continue.stopped,inter_task_break_text.started,inter_task_break_text.stopped,inter_task_break_key.keys,inter_task_break_key.rt,inter_task_break_key.started,inter_task_break_key.stopped,start_recognition_text.started,start_recognition_text.stopped,rec_instructions_1_text.started,rec_instructions_1_text.stopped,rec_instructions_1_key.keys,rec_instructions_1_key.rt,rec_instructions_1_key.started,rec_instructions_1_key.stopped,rec_instructions_1_continue.started,rec_instructions_1_continue.stopped,rec_instructions2_text.started,rec_instructions2_text.stopped,rec_instructions_2_key.keys,rec_instructions_2_key.rt,rec_instructions_2_key.started,rec_instructions_2_key.stopped,rec_instructions_2_continue.started,rec_instructions_2_continue.stopped,rec_instrauction_3_text.started,rec_instrauction_3_text.stopped,rec_instructions_3_key.keys,rec_instructions_3_key.rt,rec_instructions_3_key.started,rec_instructions_3_key.stopped,rec_instructions_3_continue.started,rec_instructions_3_continue.stopped,rec_instructions_4_text.started,rec_instructions_4_text.stopped,rec_instructions_4_key.keys,rec_instructions_4_key.rt,rec_instructions_4_key.started,rec_instructions_4_key.stopped,rec_instructions_4_continue.started,rec_instructions_4_continue.stopped,demo_map.started,demo_map.stopped,demo_main_image.started,demo_main_image.stopped,demo_image.started,demo_image.stopped,demo_text.started,demo_text.stopped,demo_key.keys,demo_key.rt,demo_key.started,demo_key.stopped,demo_continue.started,demo_continue.stopped,demo_end_text.started,demo_end_text.stopped,demo_end_key.keys,demo_end_key.rt,demo_end_key.started,demo_end_key.stopped,demo_end_continue.started,demo_end_continue.stopped,rec_practice_block_text.started,rec_practice_block_text.stopped,rec_fx_map.started,rec_fx_map.stopped,rec_fx_cross.started,rec_fx_cross.stopped,rec_fx_key.keys,rec_fx_key.started,rec_fx_key.stopped,rec_fx_text_block.started,rec_fx_text_block.stopped,rec_fx_instructions_text.started,rec_fx_instructions_text.stopped,rec_trial_map.started,rec_trial_map.stopped,rec_trial_main_image.started,rec_trial_main_image.stopped,rec_trial_key.keys,rec_trial_key.started,rec_trial_key.stopped,rec_trial_text_block.started,rec_trial_text_block.stopped,rec_trial_instructions_text.started,rec_trial_instructions_text.stopped,rec_practice_feedback_text.started,rec_practice_feedback_text.stopped,rec_trial_key.rt,start_rec_run_text.started,start_rec_run_text.stopped,start_rec_block_text.started,start_rec_block_text.stopped,end_rec_run_text.started,end_rec_run_text.stopped,end_rec_run_key.keys,end_rec_run_key.rt,end_rec_run_key.started,end_rec_run_key.stopped,participant,date,expName,psychopyVersion,frameRate,
RecognitionPractice,OBJ,FOIL,,stimuli/fractals/156b.jpg,212.1320344,212.1320344,0.6,,1,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,648.0993379420033,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,622.4072017619983,None,649.105559636002,None,650.1192776261988,None,650.1192776261988,None,None,650.1192776261988,None,650.1192776261988,None,650.1192776261988,None,650.195357634002,None,650.195357634002,None,None,650.195357634002,None,650.195357634002,None,650.195357634002,None,654.1317540960008,None,,,,,,,,,,,,pilot,2020_ápr_28_2205,trk-encoding,2020.1.0,886.7818949838481,
RecognitionPractice,OBJ,LURE,,stimuli/fractals/166c.jpg,-300.0,0.0,0.6,,1,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,656.124043095803,None,656.124043095803,None,None,656.124043095803,None,656.124043095803,None,656.124043095803,None,656.1948816970034,None,656.1948816970034,None,None,656.1948816970034,None,656.1948816970034,None,656.1948816970034,None,660.135218993004,None,,,,,,,,,,,,pilot,2020_ápr_28_2205,trk-encoding,2020.1.0,886.7818949838481,
RecognitionPractice,OBJ,TARGET,,stimuli/fractals/167a.jpg,0.0,300.0,2.0,,2,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,662.131721496,None,662.131721496,None,None,662.131721496,None,662.131721496,None,662.131721496,None,662.2028892939998,None,662.2028892939998,None,f,662.2028892939998,None,662.2028892939998,None,662.2028892939998,None,666.1444020210038,None,1.6445661690013367,,,,,,,,,,,pilot,2020_ápr_28_2205,trk-encoding,2020.1.0,886.7818949838481,
RecognitionPractice,LOC,LURE,,stimuli/fractals/159a.jpg,212.1320344,212.1320344,1.0,,4,,,,,,,,,,,,,,,,,,,2,0,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,668.1408536349991,None,669.152256471003,None,669.152256471003,None,None,669.152256471003,None,669.152256471003,None,669.152256471003,None,669.2332929469994,None,669.2332929469994,None,None,669.2332929469994,None,669.2332929469994,None,669.2332929469994,None,673.1636065970015,None,,,,,,,,,,,,pilot,2020_ápr_28_2205,trk-encoding,2020.1.0,886.7818949838481,
RecognitionPractice,LOC,FOIL,,stimuli/fractals/148b.jpg,-212.1320344,-212.1320344,1.5,,5,,,,,,,,,,,,,,,,,,,2,0,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,675.1623214840001,None,675.1623214840001,None,None,675.1623214840001,None,675.1623214840001,None,675.1623214840001,None,675.2320087780026,None,675.2320087780026,None,f,675.2320087780026,None,675.2320087780026,None,675.2320087780026,None,679.1731986710001,None,2.539357690002362,,,,,,,,,,,pilot,2020_ápr_28_2205,trk-encoding,2020.1.0,886.7818949838481,
RecognitionPractice,LOC,TARGET,,stimuli/fractals/166a.jpg,-300.0,0.0,1.0,,6,,,,,,,,,,,,,,,,,,,2,0,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,681.1714678959979,None,681.1714678959979,None,None,681.1714678959979,None,681.1714678959979,None,681.1714678959979,None,681.2418773840036,None,681.2418773840036,None,f,681.2418773840036,None,681.2418773840036,None,681.2418773840036,None,685.1828509629995,None,2.082415223994758,,,,,,,,,,,pilot,2020_ápr_28_2205,trk-encoding,2020.1.0,886.7818949838481,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,687.176671250003,None,right,35.7010057869993,688.1750156490016,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pilot,2020_ápr_28_2205,trk-encoding,2020.1.0,886.7818949838481,
,OBJ,FOIL,,stimuli/fractals/102b.jpg,300.0,0.0,500,,1,None,,None,None,None,None,None,None,None,None,None,None,None,,,,,,1,,0.0,FOIL,None,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,692.1756061370033,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,726.4417731450012,None,726.4417731450012,None,None,726.4417731450012,None,726.4417731450012,None,726.4417731450012,None,727.0199697549979,None,727.0199697549979,None,None,727.0199697549979,None,727.0199697549979,None,727.0199697549979,None,,,,723.8789336900008,None,724.8819391540019,None,,,,,,,pilot,2020_ápr_28_2205,trk-encoding,2020.1.0,886.7818949838481,
,OBJ,LURE,,stimuli/fractals/101c.jpg,212.1320344,212.1320344,1000,,2,None,,stimuli/fractals/101b.jpg,stimuli/fractals/101a.jpg,stimuli/fractals/101c.jpg,212.1320344,212.1320344,0.0,300.0,300.0,0.0,-212.1320344,-212.1320344,,,,,,1,,1.0,OLP,stimuli/fractals/101b.jpg,212.1320344,212.1320344,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,730.95481191,None,730.95481191,None,None,730.95481191,None,730.95481191,None,730.95481191,None,732.0292476789982,None,732.0292476789982,None,None,732.0292476789982,None,732.0292476789982,None,732.0292476789982,None,,,,,,,,,,,,,,pilot,2020_ápr_28_2205,trk-encoding,2020.1.0,886.7818949838481,
,OBJ,TARGET,,stimuli/fractals/97b.jpg,212.1320344,-212.1320344,2000,,3,None,,stimuli/fractals/97b.jpg,stimuli/fractals/97c.jpg,stimuli/fractals/97a.jpg,212.1320344,-212.1320344,0.0,-300.0,300.0,0.0,-212.1320344,212.1320344,,,,,,1,,2.0,OLP,stimuli/fractals/97b.jpg,212.1320344,-212.1320344,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,735.9691132270018,None,735.9691132270018,None,None,735.9691132270018,None,735.9691132270018,None,735.9691132270018,None,738.0402819529991,None,738.0402819529991,None,None,738.0402819529991,None,738.0402819529991,None,738.0402819529991,None,,,,,,,,,,,,,,pilot,2020_ápr_28_2205,trk-encoding,2020.1.0,886.7818949838481,
,OBJ,FOIL,,stimuli/fractals/57a.jpg,-212.1320344,-212.1320344,3000,,4,None,,None,None,None,None,None,None,None,None,None,None,None,,,,,,1,,0.0,FOIL,None,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,743.5291298660013,None,743.5291298660013,None,None,743.5291298660013,None,743.5291298660013,None,743.5291298660013,None,746.6039763860026,None,746.6039763860026,None,None,746.6039763860026,None,746.6039763860026,None,746.6039763860026,None,,,,,,741.9755985740048,None,,,,,,,pilot,2020_ápr_28_2205,trk-encoding,2020.1.0,886.7818949838481,
,OBJ,TARGET,,stimuli/fractals/15b.jpg,-212.1320344,-212.1320344,2000,,5,None,,stimuli/fractals/15b.jpg,stimuli/fractals/15a.jpg,stimuli/fractals/15c.jpg,-212.1320344,-212.1320344,-300.0,0.0,0.0,-300.0,212.1320344,212.1320344,,,,,,1,,12.0,OLP,stimuli/fractals/15b.jpg,-212.1320344,-212.1320344,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,750.5416644049983,None,750.5416644049983,None,None,750.5416644049983,None,750.5416644049983,None,750.5416644049983,None,752.6138053350005,None,752.6138053350005,None,None,752.6138053350005,None,752.6138053350005,None,752.6138053350005,None,,,,,,,,,,,,,,pilot,2020_ápr_28_2205,trk-encoding,2020.1.0,886.7818949838481,
,OBJ,FOIL,,stimuli/fractals/20c.jpg,300.0,0.0,1000,,6,None,,None,None,None,None,None,None,None,None,None,None,None,,,,,,1,,0.0,FOIL,None,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,756.5554023450022,None,756.5554023450022,None,None,756.5554023450022,None,756.5554023450022,None,756.5554023450022,None,757.6287724209978,None,757.6287724209978,None,None,757.6287724209978,None,757.6287724209978,None,757.6287724209978,None,,,,,,,,,,,,,,pilot,2020_ápr_28_2205,trk-encoding,2020.1.0,886.7818949838481,
,OBJ,TARGET,,stimuli/fractals/121b.jpg,0.0,300.0,3000,,7,None,,stimuli/fractals/121b.jpg,stimuli/fractals/121c.jpg,stimuli/fractals/121a.jpg,0.0,300.0,212.1320344,212.1320344,-212.1320344,212.1320344,0.0,-300.0,,,,,,1,,18.0,OLP,stimuli/fractals/121b.jpg,0.0,300.0,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,922.476014179003,None,922.476014179003,None,None,922.476014179003,None,922.476014179003,None,922.476014179003,None,925.5549515450039,None,925.5549515450039,None,None,925.5549515450039,None,925.5549515450039,None,925.5549515450039,None,,,,919.9171750120004,None,920.9194258069983,None,761.5767794880012,None,right,158.33687782200286,761.5767794880012,None,pilot,2020_ápr_28_2205,trk-encoding,2020.1.0,886.7818949838481,
,OBJ,TARGET,,stimuli/fractals/19a.jpg,212.1320344,-212.1320344,1000,,8,None,,stimuli/fractals/19a.jpg,stimuli/fractals/19c.jpg,stimuli/fractals/19b.jpg,212.1320344,-212.1320344,300.0,0.0,0.0,-300.0,-300.0,0.0,,,,,,1,,4.0,ERP,stimuli/fractals/19a.jpg,212.1320344,-212.1320344,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,929.494444750002,None,929.494444750002,None,None,929.494444750002,None,929.494444750002,None,929.494444750002,None,930.567116623999,None,930.567116623999,None,None,930.567116623999,None,930.567116623999,None,930.567116623999,None,,,,,,,,,,,,,,pilot,2020_ápr_28_2205,trk-encoding,2020.1.0,886.7818949838481,
,OBJ,TARGET,,stimuli/fractals/14c.jpg,-212.1320344,-212.1320344,2000,,9,None,,stimuli/fractals/14c.jpg,stimuli/fractals/14b.jpg,stimuli/fractals/14a.jpg,-212.1320344,-212.1320344,-300.0,0.0,0.0,-300.0,212.1320344,212.1320344,,,,,,1,,8.0,ERP,stimuli/fractals/14c.jpg,-212.1320344,-212.1320344,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,934.5103766829998,None,934.5103766829998,None,None,934.5103766829998,None,934.5103766829998,None,934.5103766829998,None,936.5834050670019,None,936.5834050670019,None,None,936.5834050670019,None,936.5834050670019,None,936.5834050670019,None,,,,,,,,,,,,,,pilot,2020_ápr_28_2205,trk-encoding,2020.1.0,886.7818949838481,
,OBJ,FOIL,,stimuli/fractals/71c.jpg,300.0,0.0,2000,,10,None,,None,None,None,None,None,None,None,None,None,None,None,,,,,,1,,0.0,FOIL,None,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,942.0717494790006,None,942.0717494790006,None,None,942.0717494790006,None,942.0717494790006,None,942.0717494790006,None,944.1472810449995,None,944.1472810449995,None,None,944.1472810449995,None,944.1472810449995,None,944.1472810449995,None,,,,,,940.5198288070023,None,,,,,,,pilot,2020_ápr_28_2205,trk-encoding,2020.1.0,886.7818949838481,
,OBJ,LURE,,stimuli/fractals/76a.jpg,212.1320344,212.1320344,6000,,11,None,,stimuli/fractals/76b.jpg,stimuli/fractals/76c.jpg,stimuli/fractals/76a.jpg,212.1320344,212.1320344,300.0,0.0,0.0,300.0,-212.1320344,-212.1320344,,,,,,1,,3.0,LLP,stimuli/fractals/76b.jpg,212.1320344,212.1320344,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,0,1,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,948.0898334820013,None,948.0898334820013,None,None,948.0898334820013,None,948.0898334820013,None,948.0898334820013,None,954.1593043890025,None,954.1593043890025,None,None,954.1593043890025,None,954.1593043890025,None,954.1593043890025,None,,,,,,,,,,,,,,pilot,2020_ápr_28_2205,trk-encoding,2020.1.0,886.7818949838481,
,OBJ,FOIL,,stimuli/fractals/129c.jpg,212.1320344,212.1320344,2000,,12,None,,None,None,None,None,None,None,None,None,None,None,None,,,,,,1,,0.0,FOIL,None,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,0,1,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,958.0973904420025,None,958.0973904420025,None,None,958.0973904420025,None,958.0973904420025,None,958.0973904420025,None,960.1678640309983,None,960.1678640309983,None,None,960.1678640309983,None,960.1678640309983,None,960.1678640309983,None,,,,,,,,,,,,,,pilot,2020_ápr_28_2205,trk-encoding,2020.1.0,886.7818949838481,
,OBJ,LURE,,stimuli/fractals/63a.jpg,0.0,300.0,2000,,13,None,,stimuli/fractals/63c.jpg,stimuli/fractals/63b.jpg,stimuli/fractals/63a.jpg,0.0,300.0,-212.1320344,212.1320344,212.1320344,212.1320344,0.0,-300.0,,,,,,1,,11.0,ERP,stimuli/fractals/63c.jpg,0.0,300.0,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1010.6476514270034,None,1010.6476514270034,None,None,1010.6476514270034,None,1010.6476514270034,None,1010.6476514270034,None,1012.7200103580035,None,1012.7200103580035,None,None,1012.7200103580035,None,1012.7200103580035,None,1012.7200103580035,None,,,,1008.0892545669994,None,1009.0907708049999,None,964.1048241320022,None,right,43.98152016899985,964.1048241320022,None,pilot,2020_ápr_28_2205,trk-encoding,2020.1.0,886.7818949838481,
,OBJ,FOIL,,stimuli/fractals/23b.jpg,-212.1320344,212.1320344,3000,,14,None,,None,None,None,None,None,None,None,None,None,None,None,,,,,,1,,0.0,FOIL,None,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1016.662967076998,None,1016.662967076998,None,None,1016.662967076998,None,1016.662967076998,None,1016.662967076998,None,1019.7355458189995,None,1019.7355458189995,None,None,1019.7355458189995,None,1019.7355458189995,None,1019.7355458189995,None,,,,,,,,,,,,,,pilot,2020_ápr_28_2205,trk-encoding,2020.1.0,886.7818949838481,
