experiment_information_key.keys,experiment_information_key.rt,comprehension_key.keys,comprehension_key.corr,comprehension_key.rt,comprehension_continue_key.keys,comprehension_questions_1.thisRepN,comprehension_questions_1.thisTrialN,comprehension_questions_1.thisN,comprehension_questions_1.thisIndex,comprehension_questions_1.ran,Question,Answer,CorrectResponse,CorrectAnswer,IncorrectAnswer,InfoRepeated,Azonosító kód*,A vizsgálat feltételeibe beleegyezem. (igen/nem)*,Az adatkezelési feltételeket elfogadom. (igen/nem)*,date,expName,psychopyVersion,OS,frameRate,lab_key.keys,lab_key.rt,enc_instructions_1_key.keys,enc_instructions_1_key.rt,enc_instructions_2_key.keys,enc_instructions_2_key.rt,enc_instructions_3_key.keys,enc_instructions_3_key.rt,comprehension_questions_2.thisRepN,comprehension_questions_2.thisTrialN,comprehension_questions_2.thisN,comprehension_questions_2.thisIndex,comprehension_questions_2.ran,enc_fx_key.keys,enc_trial_key.keys,enc_trial_key.rt,enc_practice_trials.thisRepN,enc_practice_trials.thisTrialN,enc_practice_trials.thisN,enc_practice_trials.thisIndex,enc_practice_trials.ran,Task,TrialType,StimType,Order,CurrentImage,CurrentX,CurrentY,Jitter,Section,end_practice_key.keys,end_practice_key.rt,enc_trials.thisRepN,enc_trials.thisTrialN,enc_trials.thisN,enc_trials.thisIndex,enc_trials.ran,TrialIndex,ScannerRun,Delay,TripletMemberA,TripletMemberB,TripletMemberC,Xcoordinate,Ycoordinate,Xcoordinate_lure1,Ycoordinate_lure1,Xcoordinate_lure2,Ycoordinate_lure2,Xcoordinate_foil,Ycoordinate_foil,enc_fx_key.rt,comprehension_continue_key.rt,comprehension_enc_run.thisRepN,comprehension_enc_run.thisTrialN,comprehension_enc_run.thisN,comprehension_enc_run.thisIndex,comprehension_enc_run.ran,enc_run_end_key.keys,enc_run_end_key.rt,enc_runs.thisRepN,enc_runs.thisTrialN,enc_runs.thisN,enc_runs.thisIndex,enc_runs.ran,inter_task_break_key.keys,inter_task_break_key.rt,rec_instructions_1_key.keys,rec_instructions_1_key.rt,rec_instructions_2_key.keys,rec_instructions_2_key.rt,rec_instructions_3_key.keys,rec_instructions_3_key.rt,rec_instructions_4_key.keys,rec_instructions_4_key.rt,comprehension_questions_3.thisRepN,comprehension_questions_3.thisTrialN,comprehension_questions_3.thisN,comprehension_questions_3.thisIndex,comprehension_questions_3.ran,demo_key.keys,demo_key.rt,demo_trials.thisRepN,demo_trials.thisTrialN,demo_trials.thisN,demo_trials.thisIndex,demo_trials.ran,DemoImage,DemoX,DemoY,InPractice,DemoText,demo_end_key.keys,demo_end_key.rt,rec_fx_key.keys,rec_trial_key.keys,rec_trial_key.rt,rec_practice_trials.thisRepN,rec_practice_trials.thisTrialN,rec_practice_trials.thisN,rec_practice_trials.thisIndex,rec_practice_trials.ran,BlockNr,Filler,rec_practice_blocks.thisRepN,rec_practice_blocks.thisTrialN,rec_practice_blocks.thisN,rec_practice_blocks.thisIndex,rec_practice_blocks.ran,rec_trials.thisRepN,rec_trials.thisTrialN,rec_trials.thisN,rec_trials.thisIndex,rec_trials.ran,EncodingTrialIndex,EncodingStimType,EncodingImage,EncodingXcoordinate,EncodingYcoordinate,rec_blocks.thisRepN,rec_blocks.thisTrialN,rec_blocks.thisN,rec_blocks.thisIndex,rec_blocks.ran,end_rec_run_key.keys,end_rec_run_key.rt,rec_runs.thisRepN,rec_runs.thisTrialN,rec_runs.thisN,rec_runs.thisIndex,rec_runs.ran,rec_fx_key.rt,comprehension_end.thisRepN,comprehension_end.thisTrialN,comprehension_end.thisN,comprehension_end.thisIndex,comprehension_end.ran,end_experiment_key.keys,end_experiment_key.rt
,,,,,,,,,,,,,,,,,6M9zLYMB,igen,igen,2020-07-09_17h42.31.373,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,OBJ,LURE,,stimuli/fractals/32b.jpg,-75,75,3000,,,,,,,,,42,,,stimuli/fractals/32a.jpg,stimuli/fractals/32c.jpg,stimuli/fractals/32b.jpg,-75,75,75,75,-75,225,375,-225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,j,2.58783,,,,,,3,,,,,,,0,5,5,5,1,44,OLP,stimuli/fractals/32a.jpg,-75,75,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,6M9zLYMB,igen,igen,2020-07-09_17h42.31.373,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,OBJ,TARGET,,stimuli/fractals/52c.jpg,225,-75,1000,,,,,,,,,43,,,stimuli/fractals/52c.jpg,stimuli/fractals/52b.jpg,stimuli/fractals/52a.jpg,225,-75,225,75,225,-225,-375,225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,j,2.20133,,,,,,3,,,,,,,0,6,6,6,1,101,LLP,stimuli/fractals/52c.jpg,225,-75,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,6M9zLYMB,igen,igen,2020-07-09_17h42.31.373,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,OBJ,TARGET,,stimuli/fractals/65a.jpg,-75,-75,5000,,,,,,,,,44,,,stimuli/fractals/65a.jpg,stimuli/fractals/65b.jpg,stimuli/fractals/65c.jpg,-75,-75,-225,-75,-75,75,375,225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,j,3.463735,,,,,,3,,,,,,,0,7,7,7,1,71,ERP,stimuli/fractals/65a.jpg,-75,-75,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,6M9zLYMB,igen,igen,2020-07-09_17h42.31.373,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,OBJ,TARGET,,stimuli/fractals/55c.jpg,375,-225,1000,,,,,,,,,45,,,stimuli/fractals/55c.jpg,stimuli/fractals/55a.jpg,stimuli/fractals/55b.jpg,375,-225,375,-75,225,-225,-375,225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,1.40489,,,,,,3,,,,,,,0,8,8,8,1,108,LLP,stimuli/fractals/55c.jpg,375,-225,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,6M9zLYMB,igen,igen,2020-07-09_17h42.31.373,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,OBJ,TARGET,,stimuli/fractals/92c.jpg,-225,225,3000,,,,,,,,,46,,,stimuli/fractals/92c.jpg,stimuli/fractals/92a.jpg,stimuli/fractals/92b.jpg,-225,225,-225,75,-75,225,375,-75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,3.14647,,,,,,3,,,,,,,0,9,9,9,1,117,LLP,stimuli/fractals/92c.jpg,-225,225,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,6M9zLYMB,igen,igen,2020-07-09_17h42.31.373,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,OBJ,LURE,,stimuli/fractals/103b.jpg,-375,225,1000,,,,,,,,,47,,,stimuli/fractals/103a.jpg,stimuli/fractals/103c.jpg,stimuli/fractals/103b.jpg,-375,225,-375,75,-225,225,75,-225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,1.71257,,,,,,3,,,,,,,0,10,10,10,1,53,OLP,stimuli/fractals/103a.jpg,-375,225,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,6M9zLYMB,igen,igen,2020-07-09_17h42.31.373,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,OBJ,LURE,,stimuli/fractals/98c.jpg,375,75,1000,,,,,,,,,48,,,stimuli/fractals/98a.jpg,stimuli/fractals/98b.jpg,stimuli/fractals/98c.jpg,375,75,375,225,225,75,-75,-225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,1.38283,,,,,,3,,,,,,,0,11,11,11,1,54,OLP,stimuli/fractals/98a.jpg,375,75,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,6M9zLYMB,igen,igen,2020-07-09_17h42.31.373,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,OBJ,FOIL,,stimuli/fractals/29b.jpg,-375,-225,3000,,,,,,,,,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,j,1.592585,,,,,,3,,,,,,,0,12,12,12,1,0,FOIL,nan,0,0,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,6M9zLYMB,igen,igen,2020-07-09_17h42.31.373,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,OBJ,FOIL,,stimuli/fractals/46a.jpg,375,-225,2000,,,,,,,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,1.28404,,,,,,3,,,,,,,0,13,13,13,1,0,FOIL,nan,0,0,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,6M9zLYMB,igen,igen,2020-07-09_17h42.31.373,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,OBJ,LURE,,stimuli/fractals/128c.jpg,-375,-75,3000,,,,,,,,,51,,,stimuli/fractals/128a.jpg,stimuli/fractals/128b.jpg,stimuli/fractals/128c.jpg,-375,-75,-375,75,-225,-75,375,-225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,j,2.14761,,,,,,3,,,,,,,0,14,14,14,1,79,ERP,stimuli/fractals/128a.jpg,-375,-75,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,6M9zLYMB,igen,igen,2020-07-09_17h42.31.373,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,OBJ,LURE,,stimuli/fractals/83a.jpg,375,-225,1000,,,,,,,,,52,,,stimuli/fractals/83c.jpg,stimuli/fractals/83b.jpg,stimuli/fractals/83a.jpg,375,-225,375,-75,225,-225,-75,225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,j,2.234405,,,,,,3,,,,,,,0,15,15,15,1,64,OLP,stimuli/fractals/83c.jpg,375,-225,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,6M9zLYMB,igen,igen,2020-07-09_17h42.31.373,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,OBJ,LURE,,stimuli/fractals/44c.jpg,-375,75,2000,,,,,,,,,53,,,stimuli/fractals/44a.jpg,stimuli/fractals/44b.jpg,stimuli/fractals/44c.jpg,-375,75,-375,225,-225,75,225,-225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,1.082745,,,,,,3,,,,,,,0,16,16,16,1,91,ERP,stimuli/fractals/44a.jpg,-375,75,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,6M9zLYMB,igen,igen,2020-07-09_17h42.31.373,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,OBJ,LURE,,stimuli/fractals/20a.jpg,75,225,3000,,,,,,,,,54,,,stimuli/fractals/20b.jpg,stimuli/fractals/20c.jpg,stimuli/fractals/20a.jpg,75,225,75,75,225,225,-375,-225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,j,3.056805,,,,,,3,,,,,,,0,17,17,17,1,65,OLP,stimuli/fractals/20b.jpg,75,225,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,6M9zLYMB,igen,igen,2020-07-09_17h42.31.373,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,6M9zLYMB,igen,igen,2020-07-09_17h42.31.373,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,LOC,LURE,,stimuli/fractals/81b.jpg,-225,-225,2000,,,,,,,,,55,,,stimuli/fractals/81b.jpg,stimuli/fractals/81a.jpg,stimuli/fractals/81c.jpg,-375,-225,-375,-75,-225,-225,375,-225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,2.50916,,,,,,4,,,,,,,0,0,0,0,1,118,LLP,stimuli/fractals/81b.jpg,-375,-225,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,6M9zLYMB,igen,igen,2020-07-09_17h42.31.373,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,LOC,LURE,,stimuli/fractals/68a.jpg,-75,225,4000,,,,,,,,,56,,,stimuli/fractals/68a.jpg,stimuli/fractals/68c.jpg,stimuli/fractals/68b.jpg,-75,75,-75,-75,-75,225,375,-225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,j,1.496805,,,,,,4,,,,,,,0,1,1,1,1,68,OLP,stimuli/fractals/68a.jpg,-75,75,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,6M9zLYMB,igen,igen,2020-07-09_17h42.31.373,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,LOC,LURE,,stimuli/fractals/66b.jpg,375,75,4000,,,,,,,,,57,,,stimuli/fractals/66b.jpg,stimuli/fractals/66a.jpg,stimuli/fractals/66c.jpg,225,75,225,225,375,75,-375,-75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,1.991165,,,,,,4,,,,,,,0,2,2,2,1,92,ERP,stimuli/fractals/66b.jpg,225,75,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,6M9zLYMB,igen,igen,2020-07-09_17h42.31.373,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,LOC,FOIL,,stimuli/fractals/27b.jpg,-375,225,1000,,,,,,,,,58,,,stimuli/fractals/27b.jpg,stimuli/fractals/27a.jpg,stimuli/fractals/27c.jpg,225,-225,75,-225,375,-225,-375,225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,3.16593,,,,,,4,,,,,,,0,3,3,3,1,70,OLP,stimuli/fractals/27b.jpg,225,-225,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,6M9zLYMB,igen,igen,2020-07-09_17h42.31.373,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,LOC,FOIL,,stimuli/fractals/15c.jpg,-375,225,5000,,,,,,,,,59,,,stimuli/fractals/15c.jpg,stimuli/fractals/15b.jpg,stimuli/fractals/15a.jpg,225,-75,75,-75,375,-75,-375,225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,j,1.648325,,,,,,4,,,,,,,0,4,4,4,1,121,LLP,stimuli/fractals/15c.jpg,225,-75,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,6M9zLYMB,igen,igen,2020-07-09_17h42.31.373,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,LOC,LURE,,stimuli/fractals/69b.jpg,-375,-75,3000,,,,,,,,,60,,,stimuli/fractals/69b.jpg,stimuli/fractals/69c.jpg,stimuli/fractals/69a.jpg,-225,-75,-75,-75,-375,-75,375,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,1.66641,,,,,,4,,,,,,,0,5,5,5,1,76,OLP,stimuli/fractals/69b.jpg,-225,-75,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,6M9zLYMB,igen,igen,2020-07-09_17h42.31.373,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,LOC,TARGET,,stimuli/fractals/30c.jpg,225,-75,1000,,,,,,,,,61,,,stimuli/fractals/30c.jpg,stimuli/fractals/30a.jpg,stimuli/fractals/30b.jpg,225,-75,225,75,75,-75,-225,225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,j,2.02499,,,,,,4,,,,,,,0,6,6,6,1,130,LLP,stimuli/fractals/30c.jpg,225,-75,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,6M9zLYMB,igen,igen,2020-07-09_17h42.31.373,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,LOC,TARGET,,stimuli/fractals/97a.jpg,-75,225,1000,,,,,,,,,62,,,stimuli/fractals/97a.jpg,stimuli/fractals/97c.jpg,stimuli/fractals/97b.jpg,-75,225,75,225,-75,75,375,-225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,3.28842,,,,,,4,,,,,,,0,7,7,7,1,78,OLP,stimuli/fractals/97a.jpg,-75,225,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,6M9zLYMB,igen,igen,2020-07-09_17h42.31.373,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,LOC,FOIL,,stimuli/fractals/67b.jpg,-375,-75,1000,,,,,,,,,63,,,stimuli/fractals/67b.jpg,stimuli/fractals/67c.jpg,stimuli/fractals/67a.jpg,225,75,75,75,375,75,-375,-75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,j,1.584135,,,,,,4,,,,,,,0,8,8,8,1,131,LLP,stimuli/fractals/67b.jpg,225,75,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,6M9zLYMB,igen,igen,2020-07-09_17h42.31.373,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,LOC,LURE,,stimuli/fractals/47c.jpg,-225,75,1000,,,,,,,,,64,,,stimuli/fractals/47c.jpg,stimuli/fractals/47a.jpg,stimuli/fractals/47b.jpg,-225,225,-375,225,-225,75,75,-225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,j,3.179525,,,,,,4,,,,,,,0,9,9,9,1,86,OLP,stimuli/fractals/47c.jpg,-225,225,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,6M9zLYMB,igen,igen,2020-07-09_17h42.31.373,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,LOC,LURE,,stimuli/fractals/16a.jpg,-75,-225,2000,,,,,,,,,65,,,stimuli/fractals/16a.jpg,stimuli/fractals/16b.jpg,stimuli/fractals/16c.jpg,-75,-75,-75,75,-75,-225,375,225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,j,2.940575,,,,,,4,,,,,,,0,10,10,10,1,88,OLP,stimuli/fractals/16a.jpg,-75,-75,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,6M9zLYMB,igen,igen,2020-07-09_17h42.31.373,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,LOC,TARGET,,stimuli/fractals/75c.jpg,-75,-225,1000,,,,,,,,,66,,,stimuli/fractals/75c.jpg,stimuli/fractals/75a.jpg,stimuli/fractals/75b.jpg,-75,-225,75,-225,-225,-225,-375,225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,2.033335,,,,,,4,,,,,,,0,11,11,11,1,93,OLP,stimuli/fractals/75c.jpg,-75,-225,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,6M9zLYMB,igen,igen,2020-07-09_17h42.31.373,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,LOC,LURE,,stimuli/fractals/144a.jpg,225,75,4000,,,,,,,,,67,,,stimuli/fractals/144a.jpg,stimuli/fractals/144b.jpg,stimuli/fractals/144c.jpg,375,75,375,-75,225,75,-375,-225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,j,1.42931,,,,,,4,,,,,,,0,12,12,12,1,98,ERP,stimuli/fractals/144a.jpg,375,75,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,6M9zLYMB,igen,igen,2020-07-09_17h42.31.373,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,LOC,LURE,,stimuli/fractals/86a.jpg,225,-75,2000,,,,,,,,,68,,,stimuli/fractals/86a.jpg,stimuli/fractals/86c.jpg,stimuli/fractals/86b.jpg,225,-225,75,-225,225,-75,-375,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,2.57875,,,,,,4,,,,,,,0,13,13,13,1,106,ERP,stimuli/fractals/86a.jpg,225,-225,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,6M9zLYMB,igen,igen,2020-07-09_17h42.31.373,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,LOC,LURE,,stimuli/fractals/127b.jpg,225,75,3000,,,,,,,,,69,,,stimuli/fractals/127b.jpg,stimuli/fractals/127c.jpg,stimuli/fractals/127a.jpg,375,75,375,-75,225,75,-225,225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,j,1.473255,,,,,,4,,,,,,,0,14,14,14,1,110,ERP,stimuli/fractals/127b.jpg,375,75,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,6M9zLYMB,igen,igen,2020-07-09_17h42.31.373,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,LOC,TARGET,,stimuli/fractals/34a.jpg,-225,75,500,,,,,,,,,70,,,stimuli/fractals/34a.jpg,stimuli/fractals/34c.jpg,stimuli/fractals/34b.jpg,-225,75,-375,75,-75,75,225,-225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,j,2.53735,,,,,,4,,,,,,,0,15,15,15,1,107,OLP,stimuli/fractals/34a.jpg,-225,75,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,6M9zLYMB,igen,igen,2020-07-09_17h42.31.373,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,LOC,TARGET,,stimuli/fractals/79b.jpg,75,-225,1000,,,,,,,,,71,,,stimuli/fractals/79b.jpg,stimuli/fractals/79a.jpg,stimuli/fractals/79c.jpg,75,-225,225,-225,-75,-225,-375,225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,j,2.705455,,,,,,4,,,,,,,0,16,16,16,1,138,LLP,stimuli/fractals/79b.jpg,75,-225,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,6M9zLYMB,igen,igen,2020-07-09_17h42.31.373,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,LOC,FOIL,,stimuli/fractals/33b.jpg,-375,-225,2000,,,,,,,,,72,,,stimuli/fractals/33b.jpg,stimuli/fractals/33c.jpg,stimuli/fractals/33a.jpg,225,-75,225,-225,75,-75,-375,-225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,j,1.91669,,,,,,4,,,,,,,0,17,17,17,1,109,OLP,stimuli/fractals/33b.jpg,225,-75,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,6M9zLYMB,igen,igen,2020-07-09_17h42.31.373,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,15.65324,1,0,1,0,1,,,,,,,,
,,,,,,,,,,,,,,,,,6M9zLYMB,igen,igen,2020-07-09_17h42.31.373,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,OBJ,LURE,,stimuli/fractals/118c.jpg,-375,-225,1000,,,,,,,,,73,,,stimuli/fractals/118a.jpg,stimuli/fractals/118b.jpg,stimuli/fractals/118c.jpg,-375,-225,-225,-225,-375,-75,225,225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,j,1.690615,,,,,,5,,,,,,,0,0,0,0,1,128,OLP,stimuli/fractals/118a.jpg,-375,-225,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,6M9zLYMB,igen,igen,2020-07-09_17h42.31.373,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,OBJ,FOIL,,stimuli/fractals/80c.jpg,-375,-75,2000,,,,,,,,,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,j,1.995455,,,,,,5,,,,,,,0,1,1,1,1,0,FOIL,nan,0,0,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,6M9zLYMB,igen,igen,2020-07-09_17h42.31.373,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,OBJ,TARGET,,stimuli/fractals/101a.jpg,-375,75,500,,,,,,,,,75,,,stimuli/fractals/101a.jpg,stimuli/fractals/101c.jpg,stimuli/fractals/101b.jpg,-375,75,-375,225,-375,-75,375,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,j,1.684095,,,,,,5,,,,,,,0,2,2,2,1,116,ERP,stimuli/fractals/101a.jpg,-375,75,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,6M9zLYMB,igen,igen,2020-07-09_17h42.31.373,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,OBJ,TARGET,,stimuli/fractals/131a.jpg,-375,225,1000,,,,,,,,,76,,,stimuli/fractals/131a.jpg,stimuli/fractals/131c.jpg,stimuli/fractals/131b.jpg,-375,225,-375,75,-225,225,-75,-225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,1.53133,,,,,,5,,,,,,,0,3,3,3,1,123,ERP,stimuli/fractals/131a.jpg,-375,225,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,6M9zLYMB,igen,igen,2020-07-09_17h42.31.373,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,OBJ,FOIL,,stimuli/fractals/6c.jpg,-225,225,4000,,,,,,,,,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,1.393445,,,,,,5,,,,,,,0,4,4,4,1,0,FOIL,nan,0,0,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,6M9zLYMB,igen,igen,2020-07-09_17h42.31.373,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,OBJ,FOIL,,stimuli/fractals/22b.jpg,375,-225,1000,,,,,,,,,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,j,2.359605,,,,,,5,,,,,,,0,5,5,5,1,0,FOIL,nan,0,0,,,,,,,,,,,,,,,,,,,,
