Question,Answer,CorrectResponse,CorrectAnswer,IncorrectAnswer,InfoRepeated,Task,TrialType,StimType,CurrentImage,DemoImage,CurrentX,CurrentY,DemoX,DemoY,InPractice,DemoText,Jitter,TrialIndex,BlockNr,Filler,ScannerRun,EncodingTrialIndex,EncodingStimType,EncodingImage,EncodingXcoordinate,EncodingYcoordinate,TripletMemberA,TripletMemberB,TripletMemberC,Xcoordinate,Ycoordinate,Xcoordinate_lure1,Ycoordinate_lure1,Xcoordinate_lure2,Ycoordinate_lure2,Xcoordinate_foil,Ycoordinate_foil,comprehension_questions_1.thisRepN,comprehension_questions_1.thisTrialN,comprehension_questions_1.thisN,comprehension_questions_1.thisIndex,comprehension_questions_2.thisRepN,comprehension_questions_2.thisTrialN,comprehension_questions_2.thisN,comprehension_questions_2.thisIndex,enc_practice_trials.thisRepN,enc_practice_trials.thisTrialN,enc_practice_trials.thisN,enc_practice_trials.thisIndex,enc_runs.thisRepN,enc_runs.thisTrialN,enc_runs.thisN,enc_runs.thisIndex,comprehension_questions_3.thisRepN,comprehension_questions_3.thisTrialN,comprehension_questions_3.thisN,comprehension_questions_3.thisIndex,demo_trials.thisRepN,demo_trials.thisTrialN,demo_trials.thisN,demo_trials.thisIndex,rec_practice_blocks.thisRepN,rec_practice_blocks.thisTrialN,rec_practice_blocks.thisN,rec_practice_blocks.thisIndex,rec_practice_trials.thisRepN,rec_practice_trials.thisTrialN,rec_practice_trials.thisN,rec_practice_trials.thisIndex,rec_runs.thisRepN,rec_runs.thisTrialN,rec_runs.thisN,rec_runs.thisIndex,rec_blocks.thisRepN,rec_blocks.thisTrialN,rec_blocks.thisN,rec_blocks.thisIndex,rec_trials.thisRepN,rec_trials.thisTrialN,rec_trials.thisN,rec_trials.thisIndex,comprehension_end.thisRepN,comprehension_end.thisTrialN,comprehension_end.thisN,comprehension_end.thisIndex,experiment_information_text.started,experiment_information_text.stopped,experiment_information_key.keys,experiment_information_key.rt,experiment_information_key.started,experiment_information_key.stopped,experiment_information_continue.started,experiment_information_continue.stopped,lab_thanks.started,lab_thanks.stopped,lab_key.keys,lab_key.rt,lab_key.started,lab_key.stopped,lab_introduction_continue.started,lab_introduction_continue.stopped,lab_members.started,lab_members.stopped,start_encoding_text.started,start_encoding_text.stopped,enc_instructions_1_text.started,enc_instructions_1_text.stopped,enc_instructions_1_image.started,enc_instructions_1_image.stopped,enc_instructions_1_key.keys,enc_instructions_1_key.rt,enc_instructions_1_key.started,enc_instructions_1_key.stopped,instructions_1_continue.started,instructions_1_continue.stopped,enc_instructions_2_text.started,enc_instructions_2_text.stopped,enc_instructions_2_image.started,enc_instructions_2_image.stopped,enc_instructions_2_key.keys,enc_instructions_2_key.rt,enc_instructions_2_key.started,enc_instructions_2_key.stopped,instructions_2_continue.started,instructions_2_continue.stopped,enc_instructions_3_text.started,enc_instructions_3_text.stopped,enc_instructions_3_key.keys,enc_instructions_3_key.rt,enc_instructions_3_key.started,enc_instructions_3_key.stopped,enc_instructions_3_continue.started,enc_instructions_3_continue.stopped,start_practice_text.started,start_practice_text.stopped,end_practice_text.started,end_practice_text.stopped,end_practice_key.keys,end_practice_key.rt,end_practice_key.started,end_practice_key.stopped,end_practice_continue.started,end_practice_continue.stopped,inter_task_break_continue.started,inter_task_break_continue.stopped,inter_task_break_text.started,inter_task_break_text.stopped,inter_task_break_key.keys,inter_task_break_key.rt,inter_task_break_key.started,inter_task_break_key.stopped,start_recognition_text.started,start_recognition_text.stopped,rec_instructions_1_text.started,rec_instructions_1_text.stopped,rec_instructions_1_key.keys,rec_instructions_1_key.rt,rec_instructions_1_key.started,rec_instructions_1_key.stopped,rec_instructions_1_continue.started,rec_instructions_1_continue.stopped,rec_instructions2_text.started,rec_instructions2_text.stopped,rec_instructions_2_key.keys,rec_instructions_2_key.rt,rec_instructions_2_key.started,rec_instructions_2_key.stopped,rec_instructions_2_continue.started,rec_instructions_2_continue.stopped,rec_instruction_2_title.started,rec_instruction_2_title.stopped,rec_instrauction_3_text.started,rec_instrauction_3_text.stopped,rec_instructions_3_key.keys,rec_instructions_3_key.rt,rec_instructions_3_key.started,rec_instructions_3_key.stopped,rec_instructions_3_continue.started,rec_instructions_3_continue.stopped,rec_instruction_3_title.started,rec_instruction_3_title.stopped,rec_instructions_4_text.started,rec_instructions_4_text.stopped,rec_instructions_4_key.keys,rec_instructions_4_key.rt,rec_instructions_4_key.started,rec_instructions_4_key.stopped,rec_instructions_4_continue.started,rec_instructions_4_continue.stopped,comprehension_question_text.started,comprehension_question_text.stopped,comprehension_question_answers.started,comprehension_question_answers.stopped,comprehension_key.keys,comprehension_key.corr,comprehension_key.rt,comprehension_key.started,comprehension_key.stopped,comprehension_feedback_text.started,comprehension_feedback_text.stopped,comprehension_continue_key.keys,comprehension_continue_key.rt,comprehension_continue_key.started,comprehension_continue_key.stopped,comprehension_continue_text.started,comprehension_continue_text.stopped,comprehension_repeat_text.started,comprehension_repeat_text.stopped,demo_start_text.started,demo_start_text.stopped,demo_interior.started,demo_interior.stopped,demo_main_image.started,demo_main_image.stopped,demo_image.started,demo_image.stopped,demo_text.started,demo_text.stopped,demo_key.keys,demo_key.rt,demo_key.started,demo_key.stopped,demo_continue.started,demo_continue.stopped,demo_end_text.started,demo_end_text.stopped,demo_end_key.keys,demo_end_key.rt,demo_end_key.started,demo_end_key.stopped,demo_end_continue.started,demo_end_continue.stopped,rec_practice_block_text.started,rec_practice_block_text.stopped,rec_fx_interior.started,rec_fx_interior.stopped,rec_fx_cross.started,rec_fx_cross.stopped,rec_fx_key.keys,rec_fx_key.started,rec_fx_key.stopped,rec_fx_text_block.started,rec_fx_text_block.stopped,rec_fx_instructions_text.started,rec_fx_instructions_text.stopped,rec_trial_interior.started,rec_trial_interior.stopped,rec_trial_main_image.started,rec_trial_main_image.stopped,rec_trial_key.keys,rec_trial_key.rt,rec_trial_key.started,rec_trial_key.stopped,rec_trial_text_block.started,rec_trial_text_block.stopped,rec_trial_instructions_text.started,rec_trial_instructions_text.stopped,rec_practice_feedback_text.started,rec_practice_feedback_text.stopped,start_rec_run_text.started,start_rec_run_text.stopped,start_rec_block_text.started,start_rec_block_text.stopped,rec_fx_key.rt,end_rec_run_text.started,end_rec_run_text.stopped,end_rec_run_key.keys,end_rec_run_key.rt,end_rec_run_key.started,end_rec_run_key.stopped,end_experiment_text.started,end_experiment_text.stopped,end_experiment_code.started,end_experiment_code.stopped,end_experiment_continue.started,end_experiment_continue.stopped,end_experiment_key.keys,end_experiment_key.rt,end_experiment_key.started,end_experiment_key.stopped,A vizsgálat feltételeibe (https://sites.google.com/view/magnesesrezonancia/vizsgálatok/online-vizsgálat) beleegyezem (igen/nem).,Az adatkezelési feltételeket (https://sites.google.com/view/magnesesrezonancia/vizsgálatok/online-vizsgálat) elfogadom (igen/nem).,Nem*,Kor*,Oktatás éve (oktatási intézményben eltöltött összes évek száma)*,date,expName,psychopyVersion,frameRate,
,,,,,,,LOC,LURE,stimuli/fractals/116b.jpg,,300.0,0.0,,,,,1000,21,2,,None,23.0,LLP,stimuli/fractals/116b.jpg,212.1320344,-212.1320344,stimuli/fractals/116b.jpg,stimuli/fractals/116a.jpg,stimuli/fractals/116c.jpg,212.1320344,-212.1320344,0.0,-300.0,300.0,0.0,0.0,300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320.99415839998983,None,320.99415839998983,None,None,320.99415839998983,None,320.99415839998983,None,320.99415839998983,None,322.0275781999808,None,322.0275781999808,None,k,0.4831514998804778,322.0275781999808,None,322.0275781999808,None,322.0275781999808,None,,,,,,,,,,,,,,,,,,,,,,,,i,i,f,24,17,2020_Jun_02_1256,TRK-online,2020.1.3,59.98469190179348,
,,,,,,,LOC,TARGET,stimuli/fractals/98b.jpg,,-300.0,0.0,,,,,3000,22,2,,None,25.0,ERP,stimuli/fractals/98b.jpg,-300.0,0.0,stimuli/fractals/98b.jpg,stimuli/fractals/98a.jpg,stimuli/fractals/98c.jpg,-300.0,0.0,-212.1320344,-212.1320344,-212.1320344,212.1320344,212.1320344,212.1320344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,326.010963199893,None,326.010963199893,None,k,326.010963199893,None,326.010963199893,None,326.010963199893,None,329.0443651000969,None,329.0443651000969,None,k,0.7144130000378937,329.0443651000969,None,329.0443651000969,None,329.0443651000969,None,,,,,,,2.84367710002698,,,,,,,,,,,,,,,,,i,i,f,24,17,2020_Jun_02_1256,TRK-online,2020.1.3,59.98469190179348,
,,,,,,,LOC,TARGET,stimuli/fractals/112a.jpg,,0.0,300.0,,,,,1000,23,2,,None,34.0,ERP,stimuli/fractals/112a.jpg,0.0,300.0,stimuli/fractals/112a.jpg,stimuli/fractals/112c.jpg,stimuli/fractals/112b.jpg,0.0,300.0,-212.1320344,212.1320344,212.1320344,212.1320344,0.0,-300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,333.0278036999516,None,333.0278036999516,None,None,333.0278036999516,None,333.0278036999516,None,333.0278036999516,None,334.0611417000182,None,334.0611417000182,None,f,0.545373700093478,334.0611417000182,None,334.0611417000182,None,334.0611417000182,None,,,,,,,,,,,,,,,,,,,,,,,,i,i,f,24,17,2020_Jun_02_1256,TRK-online,2020.1.3,59.98469190179348,
,,,,,,,LOC,TARGET,stimuli/fractals/17b.jpg,,-212.1320344,212.1320344,,,,,1000,24,2,,None,36.0,LLP,stimuli/fractals/17b.jpg,-212.1320344,212.1320344,stimuli/fractals/17b.jpg,stimuli/fractals/17a.jpg,stimuli/fractals/17c.jpg,-212.1320344,212.1320344,0.0,300.0,-300.0,0.0,212.1320344,-212.1320344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,338.04453189997,None,338.04453189997,None,None,338.04453189997,None,338.04453189997,None,338.04453189997,None,339.0779057999607,None,339.0779057999607,None,f,0.32075390010140836,339.0779057999607,None,339.0779057999607,None,339.0779057999607,None,,,,,,,,,,,,,,,,,,,,,,,,i,i,f,24,17,2020_Jun_02_1256,TRK-online,2020.1.3,59.98469190179348,
,,,,,,,LOC,FOIL,stimuli/fractals/95b.jpg,,0.0,300.0,,,,,1000,25,2,,None,38.0,LLP,stimuli/fractals/95b.jpg,212.1320344,-212.1320344,stimuli/fractals/95b.jpg,stimuli/fractals/95a.jpg,stimuli/fractals/95c.jpg,212.1320344,-212.1320344,0.0,-300.0,300.0,0.0,0.0,300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,343.06131980009377,None,343.06131980009377,None,None,343.06131980009377,None,343.06131980009377,None,343.06131980009377,None,344.09469610010274,None,344.09469610010274,None,k,0.34383360017091036,344.09469610010274,None,344.09469610010274,None,344.09469610010274,None,,,,,,,,,,,,,,,,,,,,,,,,i,i,f,24,17,2020_Jun_02_1256,TRK-online,2020.1.3,59.98469190179348,
,,,,,,,LOC,TARGET,stimuli/fractals/44a.jpg,,0.0,-300.0,,,,,5000,26,2,,None,47.0,LLP,stimuli/fractals/44a.jpg,0.0,-300.0,stimuli/fractals/44a.jpg,stimuli/fractals/44c.jpg,stimuli/fractals/44b.jpg,0.0,-300.0,-212.1320344,-212.1320344,212.1320344,-212.1320344,0.0,300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,348.0780885000713,None,348.0780885000713,None,f,348.0780885000713,None,348.0780885000713,None,348.0780885000713,None,353.11155329993926,None,353.11155329993926,None,f,0.614965399960056,353.11155329993926,None,353.11155329993926,None,353.11155329993926,None,,,,,,,2.18444969994016,,,,,,,,,,,,,,,,,i,i,f,24,17,2020_Jun_02_1256,TRK-online,2020.1.3,59.98469190179348,
,,,,,,,LOC,FOIL,stimuli/fractals/74a.jpg,,-212.1320344,212.1320344,,,,,500,27,2,,None,30.0,OLP,stimuli/fractals/74a.jpg,300.0,0.0,stimuli/fractals/74a.jpg,stimuli/fractals/74b.jpg,stimuli/fractals/74c.jpg,300.0,0.0,212.1320344,-212.1320344,212.1320344,212.1320344,-212.1320344,212.1320344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,357.0949472000357,None,357.0949472000357,None,None,357.0949472000357,None,357.0949472000357,None,357.0949472000357,None,357.6283386000432,None,357.6283386000432,None,k,0.7221554999705404,357.6283386000432,None,357.6283386000432,None,357.6283386000432,None,,,,,,,,,,,,,,,,,,,,,,,,i,i,f,24,17,2020_Jun_02_1256,TRK-online,2020.1.3,59.98469190179348,
,,,,,,,LOC,LURE,stimuli/fractals/119a.jpg,,-300.0,0.0,,,,,1000,28,2,,None,35.0,OLP,stimuli/fractals/119a.jpg,-212.1320344,212.1320344,stimuli/fractals/119a.jpg,stimuli/fractals/119c.jpg,stimuli/fractals/119b.jpg,-212.1320344,212.1320344,0.0,300.0,-300.0,0.0,212.1320344,-212.1320344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,361.61174349999055,None,361.61174349999055,None,f,361.61174349999055,None,361.61174349999055,None,361.61174349999055,None,362.64511639997363,None,362.64511639997363,None,f,0.5212614999618381,362.64511639997363,None,362.64511639997363,None,362.64511639997363,None,,,,,,,0.7148498001042753,,,,,,,,,,,,,,,,,i,i,f,24,17,2020_Jun_02_1256,TRK-online,2020.1.3,59.98469190179348,
,,,,,,,LOC,FOIL,stimuli/fractals/102a.jpg,,-212.1320344,212.1320344,,,,,2000,29,2,,None,56.0,LLP,stimuli/fractals/102a.jpg,212.1320344,-212.1320344,stimuli/fractals/102a.jpg,stimuli/fractals/102b.jpg,stimuli/fractals/102c.jpg,212.1320344,-212.1320344,300.0,0.0,0.0,-300.0,-212.1320344,212.1320344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,366.6285188999027,None,366.6285188999027,None,None,366.6285188999027,None,366.6285188999027,None,366.6285188999027,None,368.6618995999452,None,368.6618995999452,None,k,3.784932600101456,368.6618995999452,None,368.6618995999452,None,368.6618995999452,None,,,,,,,,,,,,,,,,,,,,,,,,i,i,f,24,17,2020_Jun_02_1256,TRK-online,2020.1.3,59.98469190179348,
,,,,,,,LOC,FOIL,stimuli/fractals/129b.jpg,,300.0,0.0,,,,,8000,30,2,,None,45.0,ERP,stimuli/fractals/129b.jpg,-300.0,0.0,stimuli/fractals/129b.jpg,stimuli/fractals/129a.jpg,stimuli/fractals/129c.jpg,-300.0,0.0,-212.1320344,-212.1320344,-212.1320344,212.1320344,300.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,372.6453255000524,None,372.6453255000524,None,None,372.6453255000524,None,372.6453255000524,None,372.6453255000524,None,380.66215500002727,None,380.66215500002727,None,f,0.39251579996198416,380.66215500002727,None,380.66215500002727,None,380.66215500002727,None,,,,,,,,,,,,,,,,,,,,,,,,i,i,f,24,17,2020_Jun_02_1256,TRK-online,2020.1.3,59.98469190179348,
,,,,,,,LOC,FOIL,stimuli/fractals/121a.jpg,,300.0,0.0,,,,,3000,31,2,,None,48.0,ERP,stimuli/fractals/121a.jpg,-212.1320344,212.1320344,stimuli/fractals/121a.jpg,stimuli/fractals/121b.jpg,stimuli/fractals/121c.jpg,-212.1320344,212.1320344,-300.0,0.0,0.0,300.0,300.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,384.6622802000493,None,384.6622802000493,None,None,384.6622802000493,None,384.6622802000493,None,384.6622802000493,None,387.69571190001443,None,387.69571190001443,None,k,0.49498229986056685,387.69571190001443,None,387.69571190001443,None,387.69571190001443,None,,,,,,,,,,,,,,,,,,,,,,,,i,i,f,24,17,2020_Jun_02_1256,TRK-online,2020.1.3,59.98469190179348,
,,,,,,,LOC,FOIL,stimuli/fractals/110b.jpg,,212.1320344,212.1320344,,,,,500,32,2,,None,57.0,ERP,stimuli/fractals/110b.jpg,-212.1320344,-212.1320344,stimuli/fractals/110b.jpg,stimuli/fractals/110c.jpg,stimuli/fractals/110a.jpg,-212.1320344,-212.1320344,-300.0,0.0,0.0,-300.0,212.1320344,212.1320344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,391.6790648000315,None,391.6790648000315,None,None,391.6790648000315,None,391.6790648000315,None,391.6790648000315,None,392.1957551999949,None,392.1957551999949,None,f,2.5228197001852095,392.1957551999949,None,392.1957551999949,None,392.1957551999949,None,,,,,,,,,,,,,,,,,,,,,,,,i,i,f,24,17,2020_Jun_02_1256,TRK-online,2020.1.3,59.98469190179348,
,,,,,,,LOC,LURE,stimuli/fractals/127a.jpg,,300.0,0.0,,,,,2000,33,2,,None,69.0,LLP,stimuli/fractals/127a.jpg,212.1320344,212.1320344,stimuli/fractals/127a.jpg,stimuli/fractals/127c.jpg,stimuli/fractals/127b.jpg,212.1320344,212.1320344,0.0,300.0,300.0,0.0,0.0,-300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,396.1958568999544,None,396.1958568999544,None,None,396.1958568999544,None,396.1958568999544,None,396.1958568999544,None,398.22924689995125,None,398.22924689995125,None,k,0.8414010000415146,398.22924689995125,None,398.22924689995125,None,398.22924689995125,None,,,,,,,,,,,,,,,,,,,,,,,,i,i,f,24,17,2020_Jun_02_1256,TRK-online,2020.1.3,59.98469190179348,
,,,,,,,LOC,TARGET,stimuli/fractals/69b.jpg,,-212.1320344,-212.1320344,,,,,1000,34,2,,None,75.0,LLP,stimuli/fractals/69b.jpg,-212.1320344,-212.1320344,stimuli/fractals/69b.jpg,stimuli/fractals/69c.jpg,stimuli/fractals/69a.jpg,-212.1320344,-212.1320344,-300.0,0.0,0.0,-300.0,300.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,402.2126452999655,None,402.2126452999655,None,None,402.2126452999655,None,402.2126452999655,None,402.2126452999655,None,403.24602989992127,None,403.24602989992127,None,f,0.2885201999451965,403.24602989992127,None,403.24602989992127,None,403.24602989992127,None,,,,,,,,,,,,,,,,,,,,,,,,i,i,f,24,17,2020_Jun_02_1256,TRK-online,2020.1.3,59.98469190179348,
,,,,,,,LOC,LURE,stimuli/fractals/4c.jpg,,212.1320344,212.1320344,,,,,1000,35,2,,None,85.0,LLP,stimuli/fractals/4c.jpg,0.0,300.0,stimuli/fractals/4c.jpg,stimuli/fractals/4a.jpg,stimuli/fractals/4b.jpg,0.0,300.0,-212.1320344,212.1320344,212.1320344,212.1320344,0.0,-300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,407.2293920000084,None,407.2293920000084,None,None,407.2293920000084,None,407.2293920000084,None,407.2293920000084,None,408.2627882999368,None,408.2627882999368,None,f,0.7436770000495017,408.2627882999368,None,408.2627882999368,None,408.2627882999368,None,,,,,,,,,,,,,,,,,,,,,,,,i,i,f,24,17,2020_Jun_02_1256,TRK-online,2020.1.3,59.98469190179348,
,,,,,,,LOC,FOIL,stimuli/fractals/12a.jpg,,-212.1320344,212.1320344,,,,,1000,36,2,,None,43.0,OLP,stimuli/fractals/12a.jpg,0.0,-300.0,stimuli/fractals/12a.jpg,stimuli/fractals/12c.jpg,stimuli/fractals/12b.jpg,0.0,-300.0,212.1320344,-212.1320344,-212.1320344,-212.1320344,-212.1320344,212.1320344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412.2461661999114,None,412.2461661999114,None,None,412.2461661999114,None,412.2461661999114,None,412.2461661999114,None,413.26288500009105,None,413.26288500009105,None,k,0.3277885001152754,413.26288500009105,None,413.26288500009105,None,413.26288500009105,None,,,,,,,,,,,,,,,,,,,,,,,,i,i,f,24,17,2020_Jun_02_1256,TRK-online,2020.1.3,59.98469190179348,
"Mit gondol, az első ‘Galéria berendezés’ feladatban mennyi olyan kép volt, amit nem nézett meg figyelmesen?","D: 0-10    F: 10-30    J: 30-50    K: több, mint 50",d,Köszönjük a választ.,Köszönjük a választ.,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,419.2296782999765,None,419.2296782999765,None,f,0,3.593356399796903,420.2130380999297,None,423.82976779993623,None,right,1.2963467000517994,426.82985739992,None,426.82985739992,None,425.84648850001395,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.27970610000193,None,right,1.8867003000341356,417.27970610000193,None,,,,,,,,,,,i,i,f,24,17,2020_Jun_02_1256,TRK-online,2020.1.3,59.98469190179348,
"Mit gondol, a második ‘Képfelismerés’ feladatban mennyi olyan kép volt, amit nem nézett meg figyelmesen?","D: 0-10    F: 10-30    J: 30-50    K: több, mint 50",d,Köszönjük a választ.,Köszönjük a választ.,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,428.16320629999973,None,428.16320629999973,None,f,0,2.2919280999340117,429.1465867999941,None,431.46331460005604,None,right,0.38299369998276234,434.4633756999392,None,434.4633756999392,None,433.46331380004995,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i,i,f,24,17,2020_Jun_02_1256,TRK-online,2020.1.3,59.98469190179348,
