Question,Answer,CorrectResponse,CorrectAnswer,IncorrectAnswer,InfoRepeated,Task,TrialType,StimType,Order,CurrentImage,CurrentX,CurrentY,Jitter,Section,TrialIndex,ScannerRun,Delay,TripletMemberA,TripletMemberB,TripletMemberC,Xcoordinate,Ycoordinate,Xcoordinate_lure1,Ycoordinate_lure1,Xcoordinate_lure2,Ycoordinate_lure2,Xcoordinate_foil,Ycoordinate_foil,DemoImage,DemoX,DemoY,InPractice,DemoText,BlockNr,Filler,EncodingTrialIndex,EncodingStimType,EncodingImage,EncodingXcoordinate,EncodingYcoordinate,comprehension_questions_1.thisRepN,comprehension_questions_1.thisTrialN,comprehension_questions_1.thisN,comprehension_questions_1.thisIndex,comprehension_questions_2.thisRepN,comprehension_questions_2.thisTrialN,comprehension_questions_2.thisN,comprehension_questions_2.thisIndex,enc_practice_trials.thisRepN,enc_practice_trials.thisTrialN,enc_practice_trials.thisN,enc_practice_trials.thisIndex,enc_runs.thisRepN,enc_runs.thisTrialN,enc_runs.thisN,enc_runs.thisIndex,enc_trials.thisRepN,enc_trials.thisTrialN,enc_trials.thisN,enc_trials.thisIndex,comprehension_enc_run.thisRepN,comprehension_enc_run.thisTrialN,comprehension_enc_run.thisN,comprehension_enc_run.thisIndex,comprehension_questions_3.thisRepN,comprehension_questions_3.thisTrialN,comprehension_questions_3.thisN,comprehension_questions_3.thisIndex,demo_trials.thisRepN,demo_trials.thisTrialN,demo_trials.thisN,demo_trials.thisIndex,rec_practice_blocks.thisRepN,rec_practice_blocks.thisTrialN,rec_practice_blocks.thisN,rec_practice_blocks.thisIndex,rec_practice_trials.thisRepN,rec_practice_trials.thisTrialN,rec_practice_trials.thisN,rec_practice_trials.thisIndex,rec_runs.thisRepN,rec_runs.thisTrialN,rec_runs.thisN,rec_runs.thisIndex,rec_blocks.thisRepN,rec_blocks.thisTrialN,rec_blocks.thisN,rec_blocks.thisIndex,rec_trials.thisRepN,rec_trials.thisTrialN,rec_trials.thisN,rec_trials.thisIndex,experiment_information_text.started,experiment_information_text.stopped,experiment_information_key.keys,experiment_information_key.rt,experiment_information_key.started,experiment_information_key.stopped,experiment_information_continue.started,experiment_information_continue.stopped,comprehension_question_text.started,comprehension_question_text.stopped,comprehension_question_answers.started,comprehension_question_answers.stopped,comprehension_key.keys,comprehension_key.corr,comprehension_key.rt,comprehension_key.started,comprehension_key.stopped,comprehension_feedback_text.started,comprehension_feedback_text.stopped,comprehension_continue_key.keys,comprehension_continue_key.started,comprehension_continue_key.stopped,comprehension_continue_text.started,comprehension_continue_text.stopped,comprehension_repeat_text.started,comprehension_repeat_text.stopped,lab_thanks.started,lab_thanks.stopped,lab_key.keys,lab_key.rt,lab_key.started,lab_key.stopped,lab_introduction_continue.started,lab_introduction_continue.stopped,lab_members.started,lab_members.stopped,start_encoding_text.started,start_encoding_text.stopped,enc_instructions_1_text.started,enc_instructions_1_text.stopped,enc_instructions_1_image.started,enc_instructions_1_image.stopped,enc_instructions_1_key.keys,enc_instructions_1_key.rt,enc_instructions_1_key.started,enc_instructions_1_key.stopped,instructions_1_continue.started,instructions_1_continue.stopped,enc_instructions_2_text.started,enc_instructions_2_text.stopped,enc_instructions_2_image.started,enc_instructions_2_image.stopped,enc_instructions_2_key.keys,enc_instructions_2_key.rt,enc_instructions_2_key.started,enc_instructions_2_key.stopped,instructions_2_continue.started,instructions_2_continue.stopped,enc_instructions_3_text.started,enc_instructions_3_text.stopped,enc_instructions_3_key.keys,enc_instructions_3_key.rt,enc_instructions_3_key.started,enc_instructions_3_key.stopped,enc_instructions_3_continue.started,enc_instructions_3_continue.stopped,start_practice_text.started,start_practice_text.stopped,enc_fx_map.started,enc_fx_map.stopped,enc_fx_cross.started,enc_fx_cross.stopped,enc_fx_key.keys,enc_fx_key.started,enc_fx_key.stopped,enc_trial_map.started,enc_trial_map.stopped,enc_trial_main_image.started,enc_trial_main_image.stopped,enc_trial_key.keys,enc_trial_key.rt,enc_trial_key.started,enc_trial_key.stopped,enc_practice_feedback_map.started,enc_practice_feedback_map.stopped,enc_practice_feedback_image.started,enc_practice_feedback_image.stopped,enc_practice_feedback_text.started,enc_practice_feedback_text.stopped,end_practice_text.started,end_practice_text.stopped,end_practice_key.keys,end_practice_key.rt,end_practice_key.started,end_practice_key.stopped,end_practice_continue.started,end_practice_continue.stopped,start_enc_run_text.started,start_enc_run_text.stopped,end_enc_run_text.started,end_enc_run_text.stopped,enc_run_end_key.keys,enc_run_end_key.rt,enc_run_end_key.started,enc_run_end_key.stopped,comprehension_continue_key.rt,inter_task_break_continue.started,inter_task_break_continue.stopped,inter_task_break_text.started,inter_task_break_text.stopped,inter_task_break_key.keys,inter_task_break_key.rt,inter_task_break_key.started,inter_task_break_key.stopped,start_recognition_text.started,start_recognition_text.stopped,rec_instructions_1_text.started,rec_instructions_1_text.stopped,rec_instructions_1_key.keys,rec_instructions_1_key.rt,rec_instructions_1_key.started,rec_instructions_1_key.stopped,rec_instructions_1_continue.started,rec_instructions_1_continue.stopped,rec_instructions2_text.started,rec_instructions2_text.stopped,rec_instructions_2_key.keys,rec_instructions_2_key.rt,rec_instructions_2_key.started,rec_instructions_2_key.stopped,rec_instructions_2_continue.started,rec_instructions_2_continue.stopped,rec_instruction_2_title.started,rec_instruction_2_title.stopped,rec_instrauction_3_text.started,rec_instrauction_3_text.stopped,rec_instructions_3_key.keys,rec_instructions_3_key.rt,rec_instructions_3_key.started,rec_instructions_3_key.stopped,rec_instructions_3_continue.started,rec_instructions_3_continue.stopped,rec_instruction_3_title.started,rec_instruction_3_title.stopped,rec_instructions_4_text.started,rec_instructions_4_text.stopped,rec_instructions_4_key.keys,rec_instructions_4_key.rt,rec_instructions_4_key.started,rec_instructions_4_key.stopped,rec_instructions_4_continue.started,rec_instructions_4_continue.stopped,demo_start_text.started,demo_start_text.stopped,demo_map.started,demo_map.stopped,demo_main_image.started,demo_main_image.stopped,demo_image.started,demo_image.stopped,demo_text.started,demo_text.stopped,demo_key.keys,demo_key.rt,demo_key.started,demo_key.stopped,demo_continue.started,demo_continue.stopped,demo_end_text.started,demo_end_text.stopped,demo_end_key.keys,demo_end_key.rt,demo_end_key.started,demo_end_key.stopped,demo_end_continue.started,demo_end_continue.stopped,rec_practice_block_text.started,rec_practice_block_text.stopped,rec_fx_map.started,rec_fx_map.stopped,rec_fx_cross.started,rec_fx_cross.stopped,rec_fx_key.keys,rec_fx_key.started,rec_fx_key.stopped,rec_fx_text_block.started,rec_fx_text_block.stopped,rec_fx_instructions_text.started,rec_fx_instructions_text.stopped,rec_trial_map.started,rec_trial_map.stopped,rec_trial_main_image.started,rec_trial_main_image.stopped,rec_trial_key.keys,rec_trial_key.rt,rec_trial_key.started,rec_trial_key.stopped,rec_trial_text_block.started,rec_trial_text_block.stopped,rec_trial_instructions_text.started,rec_trial_instructions_text.stopped,rec_practice_feedback_text.started,rec_practice_feedback_text.stopped,start_rec_run_text.started,start_rec_run_text.stopped,start_rec_block_text.started,start_rec_block_text.stopped,A vizsgálat feltételeibe (https://sites.google.com/view/magnesesrezonancia/vizsgálatok/online-vizsgálat) beleegyezem (igen/nem).,Az adatkezelési feltételeket (https://sites.google.com/view/magnesesrezonancia/vizsgálatok/online-vizsgálat) elfogadom (igen/nem).,Nem*,Kor*,Oktatás éve (oktatási intézményben eltöltött összes évek száma)*,date,expName,psychopyVersion,frameRate,
,,,,,,Demo,OBJ,FOIL,,stimuli/fractals/163a.jpg,300.0,0.0,600,,,,,,,,,,,,,,,,stimuli/fractals/173c.jpg,-300.0,0.0,-,Új Képek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239.4235284030001,None,239.4235284030001,None,239.4235284030001,None,239.4235284030001,None,right,0.6570130849941052,241.41961188300047,None,241.41961188300047,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i,i,,,,2020_máj_15_0231,TRK-online,2020.1.0,445.6766710061434,
,,,,,,Demo,LOC,LURE,,stimuli/fractals/166a.jpg,-300.0,0.0,800,,,,,,,,,,,,,,,,stimuli/fractals/166a.jpg,-212.1320344,-212.1320344,"LOC-TARGET, OBJ-LURE",Hasonló Helyek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242.21534425299615,None,242.21534425299615,None,242.21534425299615,None,242.21534425299615,None,right,0.40950326999882236,244.2103209479974,None,244.2103209479974,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i,i,,,,2020_máj_15_0231,TRK-online,2020.1.0,445.6766710061434,
,,,,,,Demo,LOC,LURE,,stimuli/fractals/159a.jpg,0.0,300.0,1500,,,,,,,,,,,,,,,,stimuli/fractals/159a.jpg,-212.1320344,212.1320344,LOC-LURE,Hasonló Helyek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,244.76826608499687,None,244.76826608499687,None,244.76826608499687,None,244.76826608499687,None,right,1.8802726620051544,246.76493781300087,None,246.76493781300087,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i,i,,,,2020_máj_15_0231,TRK-online,2020.1.0,445.6766710061434,
,,,,,,Demo,LOC,LURE,,stimuli/fractals/148b.jpg,212.1320344,212.1320344,800,,,,,,,,,,,,,,,,stimuli/fractals/148b.jpg,0.0,300.0,LOC-FOIL,Hasonló Helyek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,248.7786167519953,None,248.7786167519953,None,248.7786167519953,None,248.7786167519953,None,right,0.3944456489989534,250.77572197900008,None,250.77572197900008,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i,i,,,,2020_máj_15_0231,TRK-online,2020.1.0,445.6766710061434,
,,,,,,Demo,LOC,FOIL,,stimuli/fractals/177b.jpg,300.0,0.0,800,,,,,,,,,,,,,,,,stimuli/fractals/177b.jpg,-212.1320344,212.1320344,OBJ-LURE,Új Helyek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251.31955225300044,None,251.31955225300044,None,251.31955225300044,None,251.31955225300044,None,right,0.8681360310001764,253.31915204899997,None,253.31915204899997,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i,i,,,,2020_máj_15_0231,TRK-online,2020.1.0,445.6766710061434,
,,,,,,Demo,LOC,FOIL,,stimuli/fractals/177b.jpg,300.0,0.0,1200,,,,,,,,,,,,,,,,stimuli/fractals/177b.jpg,-300.0,0.0,OBJ-LURE,Új Helyek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254.33848690200102,None,254.33848690200102,None,254.33848690200102,None,254.33848690200102,None,right,0.7534586309993756,256.33148367399554,None,256.33148367399554,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i,i,,,,2020_máj_15_0231,TRK-online,2020.1.0,445.6766710061434,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,257.08882032900146,None,right,2.064752630001749,258.08524247999594,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i,i,,,,2020_máj_15_0231,TRK-online,2020.1.0,445.6766710061434,
,,,,,,RecognitionPractice,OBJ,FOIL,,stimuli/fractals/156b.jpg,212.1320344,212.1320344,0.6,,1,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260.15165271799924,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258.08524247999594,None,261.15549119299976,None,262.1678106555977,None,262.1678106555977,None,None,262.1678106555977,None,262.1678106555977,None,262.1678106555977,None,262.2449317329956,None,262.2449317329956,None,f,0.9166109209982096,262.2449317329956,None,262.2449317329956,None,262.2449317329956,None,266.18647651500214,None,,,,,i,i,,,,2020_máj_15_0231,TRK-online,2020.1.0,445.6766710061434,
,,,,,,RecognitionPractice,OBJ,LURE,,stimuli/fractals/166c.jpg,-300.0,0.0,0.6,,1,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,268.1733585267968,None,268.1733585267968,None,None,268.1733585267968,None,268.1733585267968,None,268.1733585267968,None,268.245967816998,None,268.245967816998,None,j,1.887353685000562,268.245967816998,None,268.245967816998,None,268.245967816998,None,272.1863338260009,None,,,,,i,i,,,,2020_máj_15_0231,TRK-online,2020.1.0,445.6766710061434,
,,,,,,RecognitionPractice,OBJ,TARGET,,stimuli/fractals/167a.jpg,0.0,300.0,2.0,,2,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,274.18105152800126,None,274.18105152800126,None,None,274.18105152800126,None,274.18105152800126,None,274.18105152800126,None,274.2534285549991,None,274.2534285549991,None,k,1.535166098998161,274.2534285549991,None,274.2534285549991,None,274.2534285549991,None,278.19569555299677,None,,,,,i,i,,,,2020_máj_15_0231,TRK-online,2020.1.0,445.6766710061434,
,,,,,,RecognitionPractice,LOC,LURE,,stimuli/fractals/159a.jpg,212.1320344,212.1320344,1.0,,4,,,,,,,,,,,,,,,,,,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,280.1892429619984,None,281.2006327499985,None,281.2006327499985,None,None,281.2006327499985,None,281.2006327499985,None,281.2006327499985,None,281.2808099859976,None,281.2808099859976,None,j,1.9842877999981283,281.2808099859976,None,281.2808099859976,None,281.2808099859976,None,285.21411046799767,None,,,,,i,i,,,,2020_máj_15_0231,TRK-online,2020.1.0,445.6766710061434,
,,,,,,RecognitionPractice,LOC,FOIL,,stimuli/fractals/148b.jpg,-212.1320344,-212.1320344,1.5,,5,,,,,,,,,,,,,,,,,,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,287.20973873399635,None,287.20973873399635,None,None,287.20973873399635,None,287.20973873399635,None,287.20973873399635,None,287.2802415999977,None,287.2802415999977,None,f,1.4277331619960023,287.2802415999977,None,287.2802415999977,None,287.2802415999977,None,291.22367392900196,None,,,,,i,i,,,,2020_máj_15_0231,TRK-online,2020.1.0,445.6766710061434,
,,,,,,RecognitionPractice,LOC,TARGET,,stimuli/fractals/166a.jpg,-300.0,0.0,1.0,,6,,,,,,,,,,,,,,,,,,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,293.2179453209974,None,293.2179453209974,None,None,293.2179453209974,None,293.2179453209974,None,293.2179453209974,None,293.290997848002,None,293.290997848002,None,k,1.0151569080044283,293.290997848002,None,293.290997848002,None,293.290997848002,None,297.228582705,None,,,,,i,i,,,,2020_máj_15_0231,TRK-online,2020.1.0,445.6766710061434,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299.22208869199676,None,right,1.5395457960039494,300.21829530399555,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i,i,,,,2020_máj_15_0231,TRK-online,2020.1.0,445.6766710061434,
,,,,,,,OBJ,FOIL,,stimuli/fractals/47a.jpg,0.0,-300.0,500,,1,None,,None,None,None,None,None,None,None,None,None,None,None,,,,,,1,,0.0,FOIL,None,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300.21829530399555,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,304.3194146140013,None,304.3194146140013,None,None,304.3194146140013,None,304.3194146140013,None,304.3194146140013,None,304.8930808399964,None,304.8930808399964,None,None,,304.8930808399964,None,304.8930808399964,None,304.8930808399964,None,,,301.76041893399815,None,302.7632175350009,None,i,i,,,,2020_máj_15_0231,TRK-online,2020.1.0,445.6766710061434,
,,,,,,,OBJ,LURE,,stimuli/fractals/46b.jpg,212.1320344,212.1320344,1000,,2,None,,stimuli/fractals/46c.jpg,stimuli/fractals/46a.jpg,stimuli/fractals/46b.jpg,212.1320344,212.1320344,0.0,300.0,300.0,0.0,-212.1320344,-212.1320344,,,,,,1,,1.0,OLP,stimuli/fractals/46c.jpg,212.1320344,212.1320344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,308.8295283369953,None,308.8295283369953,None,None,308.8295283369953,None,308.8295283369953,None,308.8295283369953,None,310.0089950449983,None,310.0089950449983,None,None,,310.0089950449983,None,310.0089950449983,None,310.0089950449983,None,,,,,,,i,i,,,,2020_máj_15_0231,TRK-online,2020.1.0,445.6766710061434,
,,,,,,,OBJ,TARGET,,stimuli/fractals/120a.jpg,212.1320344,-212.1320344,2000,,3,None,,stimuli/fractals/120a.jpg,stimuli/fractals/120c.jpg,stimuli/fractals/120b.jpg,212.1320344,-212.1320344,0.0,-300.0,300.0,0.0,-212.1320344,212.1320344,,,,,,1,,2.0,OLP,stimuli/fractals/120a.jpg,212.1320344,-212.1320344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313.83660674899875,None,313.83660674899875,None,None,313.83660674899875,None,313.83660674899875,None,313.83660674899875,None,315.90774422499817,None,315.90774422499817,None,f,2.052154218996293,315.90774422499817,None,315.90774422499817,None,315.90774422499817,None,,,,,,,i,i,,,,2020_máj_15_0231,TRK-online,2020.1.0,445.6766710061434,
,,,,,,,OBJ,FOIL,,stimuli/fractals/42c.jpg,-212.1320344,212.1320344,3000,,4,None,,None,None,None,None,None,None,None,None,None,None,None,,,,,,1,,0.0,FOIL,None,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,319.8463147479997,None,319.8463147479997,None,None,319.8463147479997,None,319.8463147479997,None,319.8463147479997,None,323.2127929720009,None,323.2127929720009,None,None,,323.2127929720009,None,323.2127929720009,None,323.2127929720009,None,,,,,,,i,i,,,,2020_máj_15_0231,TRK-online,2020.1.0,445.6766710061434,
,,,,,,,OBJ,TARGET,,stimuli/fractals/85c.jpg,-212.1320344,-212.1320344,2000,,5,None,,stimuli/fractals/85c.jpg,stimuli/fractals/85a.jpg,stimuli/fractals/85b.jpg,-212.1320344,-212.1320344,-300.0,0.0,0.0,-300.0,212.1320344,212.1320344,,,,,,1,,12.0,OLP,stimuli/fractals/85c.jpg,-212.1320344,-212.1320344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,326.8569924429976,None,326.8569924429976,None,None,326.8569924429976,None,326.8569924429976,None,326.8569924429976,None,328.9519764709985,None,328.9519764709985,None,None,,328.9519764709985,None,328.9519764709985,None,328.9519764709985,None,,,,,,,i,i,,,,2020_máj_15_0231,TRK-online,2020.1.0,445.6766710061434,
,,,,,,,OBJ,FOIL,,stimuli/fractals/18b.jpg,212.1320344,212.1320344,1000,,6,None,,None,None,None,None,None,None,None,None,None,None,None,,,,,,1,,0.0,FOIL,None,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,332.86769818399625,None,332.86769818399625,None,None,332.86769818399625,None,332.86769818399625,None,332.86769818399625,None,333.93667620199994,None,333.93667620199994,None,None,,333.93667620199994,None,333.93667620199994,None,333.93667620199994,None,,,,,,,i,i,,,,2020_máj_15_0231,TRK-online,2020.1.0,445.6766710061434,
