TrialIndex,Jitter,ScannerRun,BlockNr,TrialType,StimType,CurrentImage,CurrentX,CurrentY,EncodingTrialIndex,EncodingStimType,EncodingImage,EncodingXcoordinate,EncodingYcoordinate,TripletMemberA,TripletMemberB,TripletMemberC,Xcoordinate,Ycoordinate,Xcoordinate_lure1,Ycoordinate_lure1,Xcoordinate_lure2,Ycoordinate_lure2,Xcoordinate_foil,Ycoordinate_foil
96,1000,,6,LOC,LURE,stimuli/fractals/39a.jpg,-225.0,-225.0,148.0,LLP,stimuli/fractals/39a.jpg,-375.0,-225.0,stimuli/fractals/39a.jpg,stimuli/fractals/39c.jpg,stimuli/fractals/39b.jpg,-375.0,-225.0,-375.0,-75.0,-225.0,-225.0,375.0,-75.0
97,1000,,6,LOC,TARGET,stimuli/fractals/117b.jpg,225.0,75.0,161.0,ERP,stimuli/fractals/117b.jpg,225.0,75.0,stimuli/fractals/117b.jpg,stimuli/fractals/117c.jpg,stimuli/fractals/117a.jpg,225.0,75.0,225.0,225.0,375.0,75.0,-375.0,-225.0
98,1000,,6,LOC,FOIL,stimuli/fractals/64c.jpg,-225.0,-225.0,154.0,LLP,stimuli/fractals/64c.jpg,375.0,225.0,stimuli/fractals/64c.jpg,stimuli/fractals/64a.jpg,stimuli/fractals/64b.jpg,375.0,225.0,375.0,75.0,225.0,225.0,-225.0,-225.0
99,1000,,6,LOC,FOIL,stimuli/fractals/54c.jpg,-225.0,225.0,174.0,ERP,stimuli/fractals/54c.jpg,375.0,-75.0,stimuli/fractals/54c.jpg,stimuli/fractals/54a.jpg,stimuli/fractals/54b.jpg,375.0,-75.0,225.0,-75.0,375.0,75.0,-225.0,225.0
100,4000,,6,LOC,LURE,stimuli/fractals/5b.jpg,75.0,225.0,156.0,LLP,stimuli/fractals/5b.jpg,225.0,225.0,stimuli/fractals/5b.jpg,stimuli/fractals/5a.jpg,stimuli/fractals/5c.jpg,225.0,225.0,375.0,225.0,75.0,225.0,-375.0,-225.0
101,8000,,6,LOC,LURE,stimuli/fractals/141c.jpg,-75.0,-225.0,169.0,LLP,stimuli/fractals/141c.jpg,-225.0,-225.0,stimuli/fractals/141c.jpg,stimuli/fractals/141b.jpg,stimuli/fractals/141a.jpg,-225.0,-225.0,-225.0,-75.0,-75.0,-225.0,225.0,225.0
102,6000,,6,LOC,TARGET,stimuli/fractals/135a.jpg,75.0,225.0,190.0,OLP,stimuli/fractals/135a.jpg,75.0,225.0,stimuli/fractals/135a.jpg,stimuli/fractals/135c.jpg,stimuli/fractals/135b.jpg,75.0,225.0,-75.0,225.0,225.0,225.0,-375.0,-225.0
103,500,,6,LOC,TARGET,stimuli/fractals/105b.jpg,-225.0,-75.0,194.0,OLP,stimuli/fractals/105b.jpg,-225.0,-75.0,stimuli/fractals/105b.jpg,stimuli/fractals/105c.jpg,stimuli/fractals/105a.jpg,-225.0,-75.0,-225.0,75.0,-225.0,-225.0,375.0,-225.0
104,2000,,6,LOC,LURE,stimuli/fractals/133a.jpg,-225.0,-75.0,191.0,ERP,stimuli/fractals/133a.jpg,-375.0,-75.0,stimuli/fractals/133a.jpg,stimuli/fractals/133b.jpg,stimuli/fractals/133c.jpg,-375.0,-75.0,-375.0,-225.0,-225.0,-75.0,375.0,225.0
105,3000,,6,LOC,FOIL,stimuli/fractals/19c.jpg,-225.0,225.0,195.0,OLP,stimuli/fractals/19c.jpg,375.0,75.0,stimuli/fractals/19c.jpg,stimuli/fractals/19b.jpg,stimuli/fractals/19a.jpg,375.0,75.0,225.0,75.0,375.0,-75.0,-225.0,225.0
106,3000,,6,LOC,FOIL,stimuli/fractals/87a.jpg,375.0,-225.0,170.0,LLP,stimuli/fractals/87a.jpg,-225.0,75.0,stimuli/fractals/87a.jpg,stimuli/fractals/87c.jpg,stimuli/fractals/87b.jpg,-225.0,75.0,-225.0,-75.0,-375.0,75.0,375.0,-225.0
107,1000,,6,LOC,FOIL,stimuli/fractals/74c.jpg,-375.0,-225.0,201.0,ERP,stimuli/fractals/74c.jpg,225.0,-75.0,stimuli/fractals/74c.jpg,stimuli/fractals/74a.jpg,stimuli/fractals/74b.jpg,225.0,-75.0,75.0,-75.0,225.0,-225.0,-375.0,-225.0
108,1000,,6,LOC,FOIL,stimuli/fractals/48a.jpg,-375.0,225.0,172.0,LLP,stimuli/fractals/48a.jpg,375.0,-75.0,stimuli/fractals/48a.jpg,stimuli/fractals/48c.jpg,stimuli/fractals/48b.jpg,375.0,-75.0,225.0,-75.0,375.0,75.0,-375.0,225.0
109,500,,7,OBJ,LURE,stimuli/fractals/28a.jpg,375.0,225.0,173.0,LLP,stimuli/fractals/28c.jpg,375.0,225.0,stimuli/fractals/28c.jpg,stimuli/fractals/28b.jpg,stimuli/fractals/28a.jpg,375.0,225.0,375.0,75.0,225.0,225.0,-375.0,-225.0
110,2000,,7,OBJ,TARGET,stimuli/fractals/137b.jpg,-225.0,75.0,178.0,LLP,stimuli/fractals/137b.jpg,-225.0,75.0,stimuli/fractals/137b.jpg,stimuli/fractals/137a.jpg,stimuli/fractals/137c.jpg,-225.0,75.0,-225.0,-75.0,-375.0,75.0,225.0,-225.0
111,2000,,7,OBJ,TARGET,stimuli/fractals/116c.jpg,-375.0,225.0,199.0,OLP,stimuli/fractals/116c.jpg,-375.0,225.0,stimuli/fractals/116c.jpg,stimuli/fractals/116b.jpg,stimuli/fractals/116a.jpg,-375.0,225.0,-225.0,225.0,-375.0,75.0,375.0,225.0
112,1000,,7,OBJ,FOIL,stimuli/fractals/95a.jpg,-375.0,75.0,0.0,FOIL,nan,0.0,0.0,,,,,,,,,,,
113,1000,,7,OBJ,FOIL,stimuli/fractals/8a.jpg,375.0,225.0,0.0,FOIL,nan,0.0,0.0,,,,,,,,,,,
114,2000,,7,OBJ,TARGET,stimuli/fractals/17a.jpg,225.0,225.0,180.0,LLP,stimuli/fractals/17a.jpg,225.0,225.0,stimuli/fractals/17a.jpg,stimuli/fractals/17c.jpg,stimuli/fractals/17b.jpg,225.0,225.0,375.0,225.0,225.0,75.0,-225.0,-75.0
115,2000,,7,OBJ,TARGET,stimuli/fractals/60c.jpg,-225.0,-75.0,181.0,LLP,stimuli/fractals/60c.jpg,-225.0,-75.0,stimuli/fractals/60c.jpg,stimuli/fractals/60a.jpg,stimuli/fractals/60b.jpg,-225.0,-75.0,-225.0,75.0,-75.0,-75.0,375.0,75.0
116,2000,,7,OBJ,TARGET,stimuli/fractals/72c.jpg,75.0,-225.0,204.0,OLP,stimuli/fractals/72c.jpg,75.0,-225.0,stimuli/fractals/72c.jpg,stimuli/fractals/72b.jpg,stimuli/fractals/72a.jpg,75.0,-225.0,75.0,-75.0,225.0,-225.0,375.0,225.0
117,500,,7,OBJ,LURE,stimuli/fractals/1a.jpg,75.0,-225.0,212.0,OLP,stimuli/fractals/1b.jpg,75.0,-225.0,stimuli/fractals/1b.jpg,stimuli/fractals/1c.jpg,stimuli/fractals/1a.jpg,75.0,-225.0,225.0,-225.0,-75.0,-225.0,-375.0,225.0
118,4000,,7,OBJ,TARGET,stimuli/fractals/91c.jpg,75.0,75.0,203.0,ERP,stimuli/fractals/91c.jpg,75.0,75.0,stimuli/fractals/91c.jpg,stimuli/fractals/91b.jpg,stimuli/fractals/91a.jpg,75.0,75.0,-75.0,75.0,225.0,75.0,-375.0,-225.0
119,2000,,7,OBJ,FOIL,stimuli/fractals/121c.jpg,-375.0,225.0,0.0,FOIL,nan,0.0,0.0,,,,,,,,,,,
120,1000,,7,OBJ,LURE,stimuli/fractals/62b.jpg,-225.0,-225.0,185.0,LLP,stimuli/fractals/62a.jpg,-225.0,-225.0,stimuli/fractals/62a.jpg,stimuli/fractals/62c.jpg,stimuli/fractals/62b.jpg,-225.0,-225.0,-75.0,-225.0,-375.0,-225.0,375.0,75.0
121,1000,,7,OBJ,FOIL,stimuli/fractals/9a.jpg,375.0,-75.0,0.0,FOIL,nan,0.0,0.0,,,,,,,,,,,
122,3000,,7,OBJ,FOIL,stimuli/fractals/2b.jpg,-375.0,-225.0,0.0,FOIL,nan,0.0,0.0,,,,,,,,,,,
123,3000,,7,OBJ,FOIL,stimuli/fractals/70b.jpg,-75.0,-75.0,0.0,FOIL,nan,0.0,0.0,,,,,,,,,,,
124,2000,,7,OBJ,LURE,stimuli/fractals/115c.jpg,75.0,-75.0,192.0,LLP,stimuli/fractals/115a.jpg,75.0,-75.0,stimuli/fractals/115a.jpg,stimuli/fractals/115b.jpg,stimuli/fractals/115c.jpg,75.0,-75.0,-75.0,-75.0,75.0,-225.0,-375.0,225.0
125,2000,,7,OBJ,LURE,stimuli/fractals/10a.jpg,225.0,-225.0,211.0,ERP,stimuli/fractals/10c.jpg,225.0,-225.0,stimuli/fractals/10c.jpg,stimuli/fractals/10b.jpg,stimuli/fractals/10a.jpg,225.0,-225.0,225.0,-75.0,375.0,-225.0,-375.0,-75.0
126,1000,,7,OBJ,LURE,stimuli/fractals/3a.jpg,-75.0,-225.0,206.0,LLP,stimuli/fractals/3c.jpg,-75.0,-225.0,stimuli/fractals/3c.jpg,stimuli/fractals/3b.jpg,stimuli/fractals/3a.jpg,-75.0,-225.0,-75.0,-75.0,-225.0,-225.0,375.0,225.0
127,1000,,8,LOC,FOIL,stimuli/fractals/143a.jpg,-375.0,-75.0,216.0,ERP,stimuli/fractals/143a.jpg,225.0,-225.0,stimuli/fractals/143a.jpg,stimuli/fractals/143c.jpg,stimuli/fractals/143b.jpg,225.0,-225.0,75.0,-225.0,375.0,-225.0,-375.0,-75.0
128,1000,,8,LOC,TARGET,stimuli/fractals/36c.jpg,-75.0,75.0,235.0,LLP,stimuli/fractals/36c.jpg,-75.0,75.0,stimuli/fractals/36c.jpg,stimuli/fractals/36a.jpg,stimuli/fractals/36b.jpg,-75.0,75.0,-75.0,225.0,75.0,75.0,375.0,-225.0
129,1000,,8,LOC,TARGET,stimuli/fractals/11a.jpg,-225.0,225.0,218.0,ERP,stimuli/fractals/11a.jpg,-225.0,225.0,stimuli/fractals/11a.jpg,stimuli/fractals/11b.jpg,stimuli/fractals/11c.jpg,-225.0,225.0,-375.0,225.0,-75.0,225.0,375.0,75.0
130,2000,,8,LOC,TARGET,stimuli/fractals/136a.jpg,-75.0,-75.0,223.0,ERP,stimuli/fractals/136a.jpg,-75.0,-75.0,stimuli/fractals/136a.jpg,stimuli/fractals/136c.jpg,stimuli/fractals/136b.jpg,-75.0,-75.0,-75.0,75.0,-75.0,-225.0,375.0,225.0
131,2000,,8,LOC,LURE,stimuli/fractals/41b.jpg,225.0,-75.0,232.0,ERP,stimuli/fractals/41b.jpg,225.0,-225.0,stimuli/fractals/41b.jpg,stimuli/fractals/41a.jpg,stimuli/fractals/41c.jpg,225.0,-225.0,75.0,-225.0,225.0,-75.0,-75.0,225.0
132,5000,,8,LOC,FOIL,stimuli/fractals/40a.jpg,-375.0,-225.0,213.0,OLP,stimuli/fractals/40a.jpg,225.0,225.0,stimuli/fractals/40a.jpg,stimuli/fractals/40b.jpg,stimuli/fractals/40c.jpg,225.0,225.0,375.0,225.0,225.0,75.0,-375.0,-225.0
133,2000,,8,LOC,TARGET,stimuli/fractals/88b.jpg,-225.0,75.0,234.0,ERP,stimuli/fractals/88b.jpg,-225.0,75.0,stimuli/fractals/88b.jpg,stimuli/fractals/88c.jpg,stimuli/fractals/88a.jpg,-225.0,75.0,-225.0,-75.0,-75.0,75.0,375.0,-225.0
134,1000,,8,LOC,FOIL,stimuli/fractals/140b.jpg,-375.0,-225.0,236.0,ERP,stimuli/fractals/140b.jpg,75.0,225.0,stimuli/fractals/140b.jpg,stimuli/fractals/140c.jpg,stimuli/fractals/140a.jpg,75.0,225.0,-75.0,225.0,75.0,75.0,-375.0,-225.0
135,4000,,8,LOC,TARGET,stimuli/fractals/13a.jpg,75.0,-225.0,219.0,OLP,stimuli/fractals/13a.jpg,75.0,-225.0,stimuli/fractals/13a.jpg,stimuli/fractals/13c.jpg,stimuli/fractals/13b.jpg,75.0,-225.0,-75.0,-225.0,75.0,-75.0,-375.0,225.0
136,2000,,8,LOC,TARGET,stimuli/fractals/37a.jpg,225.0,75.0,243.0,ERP,stimuli/fractals/37a.jpg,225.0,75.0,stimuli/fractals/37a.jpg,stimuli/fractals/37c.jpg,stimuli/fractals/37b.jpg,225.0,75.0,225.0,-75.0,225.0,225.0,-375.0,-75.0
137,1000,,8,LOC,FOIL,stimuli/fractals/58b.jpg,-375.0,-225.0,242.0,LLP,stimuli/fractals/58b.jpg,75.0,75.0,stimuli/fractals/58b.jpg,stimuli/fractals/58c.jpg,stimuli/fractals/58a.jpg,75.0,75.0,75.0,225.0,75.0,-75.0,-375.0,-225.0
138,2000,,8,LOC,LURE,stimuli/fractals/73b.jpg,-375.0,-75.0,247.0,ERP,stimuli/fractals/73b.jpg,-375.0,75.0,stimuli/fractals/73b.jpg,stimuli/fractals/73c.jpg,stimuli/fractals/73a.jpg,-375.0,75.0,-375.0,225.0,-375.0,-75.0,375.0,75.0
139,3000,,8,LOC,LURE,stimuli/fractals/145b.jpg,75.0,-225.0,244.0,LLP,stimuli/fractals/145b.jpg,-75.0,-225.0,stimuli/fractals/145b.jpg,stimuli/fractals/145a.jpg,stimuli/fractals/145c.jpg,-75.0,-225.0,-225.0,-225.0,75.0,-225.0,375.0,225.0
140,500,,8,LOC,TARGET,stimuli/fractals/31a.jpg,75.0,75.0,249.0,LLP,stimuli/fractals/31a.jpg,75.0,75.0,stimuli/fractals/31a.jpg,stimuli/fractals/31b.jpg,stimuli/fractals/31c.jpg,75.0,75.0,-75.0,75.0,225.0,75.0,-375.0,-225.0
141,5000,,8,LOC,LURE,stimuli/fractals/43b.jpg,375.0,-75.0,222.0,OLP,stimuli/fractals/43b.jpg,375.0,-225.0,stimuli/fractals/43b.jpg,stimuli/fractals/43a.jpg,stimuli/fractals/43c.jpg,375.0,-225.0,225.0,-225.0,375.0,-75.0,75.0,225.0
142,2000,,8,LOC,TARGET,stimuli/fractals/102b.jpg,-225.0,-75.0,225.0,OLP,stimuli/fractals/102b.jpg,-225.0,-75.0,stimuli/fractals/102b.jpg,stimuli/fractals/102a.jpg,stimuli/fractals/102c.jpg,-225.0,-75.0,-225.0,-225.0,-75.0,-75.0,375.0,75.0
143,1000,,8,LOC,LURE,stimuli/fractals/63c.jpg,375.0,75.0,226.0,OLP,stimuli/fractals/63c.jpg,375.0,225.0,stimuli/fractals/63c.jpg,stimuli/fractals/63a.jpg,stimuli/fractals/63b.jpg,375.0,225.0,225.0,225.0,375.0,75.0,-75.0,-75.0
144,500,,8,LOC,LURE,stimuli/fractals/26a.jpg,-75.0,-225.0,233.0,OLP,stimuli/fractals/26a.jpg,-75.0,-75.0,stimuli/fractals/26a.jpg,stimuli/fractals/26b.jpg,stimuli/fractals/26c.jpg,-75.0,-75.0,-75.0,75.0,-75.0,-225.0,375.0,225.0
