TrialIndex,Jitter,ScannerRun,BlockNr,TrialType,StimType,CurrentImage,CurrentX,CurrentY,EncodingTrialIndex,EncodingStimType,EncodingImage,EncodingXcoordinate,EncodingYcoordinate,TripletMemberA,TripletMemberB,TripletMemberC,Xcoordinate,Ycoordinate,Xcoordinate_lure1,Ycoordinate_lure1,Xcoordinate_lure2,Ycoordinate_lure2,Xcoordinate_foil,Ycoordinate_foil
91,3000,,6,LOC,TARGET,stimuli/fractals/115a.jpg,0.0,300.0,141.0,LLP,stimuli/fractals/115a.jpg,0.0,300.0,stimuli/fractals/115a.jpg,stimuli/fractals/115b.jpg,stimuli/fractals/115c.jpg,0.0,300.0,212.1320344,212.1320344,-212.1320344,212.1320344,0.0,-300.0
92,1000,,6,LOC,FOIL,stimuli/fractals/90a.jpg,212.1320344,212.1320344,155.0,ERP,stimuli/fractals/90a.jpg,-212.1320344,-212.1320344,stimuli/fractals/90a.jpg,stimuli/fractals/90c.jpg,stimuli/fractals/90b.jpg,-212.1320344,-212.1320344,-300.0,0.0,0.0,-300.0,212.1320344,212.1320344
93,4000,,6,LOC,FOIL,stimuli/fractals/1c.jpg,-212.1320344,-212.1320344,163.0,OLP,stimuli/fractals/1c.jpg,212.1320344,212.1320344,stimuli/fractals/1c.jpg,stimuli/fractals/1a.jpg,stimuli/fractals/1b.jpg,212.1320344,212.1320344,0.0,300.0,300.0,0.0,-212.1320344,-212.1320344
94,1000,,6,LOC,TARGET,stimuli/fractals/5a.jpg,-212.1320344,212.1320344,183.0,OLP,stimuli/fractals/5a.jpg,-212.1320344,212.1320344,stimuli/fractals/5a.jpg,stimuli/fractals/5c.jpg,stimuli/fractals/5b.jpg,-212.1320344,212.1320344,0.0,300.0,-300.0,0.0,0.0,-300.0
95,3000,,6,LOC,LURE,stimuli/fractals/50c.jpg,-212.1320344,-212.1320344,159.0,ERP,stimuli/fractals/50c.jpg,0.0,-300.0,stimuli/fractals/50c.jpg,stimuli/fractals/50b.jpg,stimuli/fractals/50a.jpg,0.0,-300.0,212.1320344,-212.1320344,-212.1320344,-212.1320344,-212.1320344,212.1320344
96,1000,,6,LOC,LURE,stimuli/fractals/66b.jpg,212.1320344,212.1320344,148.0,LLP,stimuli/fractals/66b.jpg,300.0,0.0,stimuli/fractals/66b.jpg,stimuli/fractals/66c.jpg,stimuli/fractals/66a.jpg,300.0,0.0,212.1320344,-212.1320344,212.1320344,212.1320344,-212.1320344,212.1320344
97,1000,,6,LOC,TARGET,stimuli/fractals/130c.jpg,0.0,300.0,161.0,ERP,stimuli/fractals/130c.jpg,0.0,300.0,stimuli/fractals/130c.jpg,stimuli/fractals/130a.jpg,stimuli/fractals/130b.jpg,0.0,300.0,-212.1320344,212.1320344,212.1320344,212.1320344,0.0,-300.0
98,1000,,6,LOC,FOIL,stimuli/fractals/15a.jpg,-212.1320344,-212.1320344,154.0,LLP,stimuli/fractals/15a.jpg,212.1320344,212.1320344,stimuli/fractals/15a.jpg,stimuli/fractals/15c.jpg,stimuli/fractals/15b.jpg,212.1320344,212.1320344,300.0,0.0,0.0,300.0,-212.1320344,-212.1320344
99,1000,,6,LOC,FOIL,stimuli/fractals/75b.jpg,0.0,-300.0,174.0,ERP,stimuli/fractals/75b.jpg,-212.1320344,212.1320344,stimuli/fractals/75b.jpg,stimuli/fractals/75c.jpg,stimuli/fractals/75a.jpg,-212.1320344,212.1320344,0.0,300.0,-300.0,0.0,0.0,-300.0
100,4000,,6,LOC,LURE,stimuli/fractals/31c.jpg,-212.1320344,-212.1320344,156.0,LLP,stimuli/fractals/31c.jpg,0.0,-300.0,stimuli/fractals/31c.jpg,stimuli/fractals/31a.jpg,stimuli/fractals/31b.jpg,0.0,-300.0,212.1320344,-212.1320344,-212.1320344,-212.1320344,0.0,300.0
101,8000,,6,LOC,LURE,stimuli/fractals/103c.jpg,212.1320344,-212.1320344,169.0,LLP,stimuli/fractals/103c.jpg,0.0,-300.0,stimuli/fractals/103c.jpg,stimuli/fractals/103a.jpg,stimuli/fractals/103b.jpg,0.0,-300.0,-212.1320344,-212.1320344,212.1320344,-212.1320344,0.0,300.0
102,6000,,6,LOC,TARGET,stimuli/fractals/3a.jpg,212.1320344,212.1320344,190.0,OLP,stimuli/fractals/3a.jpg,212.1320344,212.1320344,stimuli/fractals/3a.jpg,stimuli/fractals/3b.jpg,stimuli/fractals/3c.jpg,212.1320344,212.1320344,300.0,0.0,0.0,300.0,-300.0,0.0
103,500,,6,LOC,TARGET,stimuli/fractals/58a.jpg,-212.1320344,212.1320344,194.0,OLP,stimuli/fractals/58a.jpg,-212.1320344,212.1320344,stimuli/fractals/58a.jpg,stimuli/fractals/58b.jpg,stimuli/fractals/58c.jpg,-212.1320344,212.1320344,0.0,300.0,-300.0,0.0,212.1320344,-212.1320344
104,2000,,6,LOC,LURE,stimuli/fractals/25c.jpg,300.0,0.0,191.0,ERP,stimuli/fractals/25c.jpg,212.1320344,-212.1320344,stimuli/fractals/25c.jpg,stimuli/fractals/25b.jpg,stimuli/fractals/25a.jpg,212.1320344,-212.1320344,0.0,-300.0,300.0,0.0,-212.1320344,212.1320344
105,3000,,6,LOC,FOIL,stimuli/fractals/133b.jpg,-300.0,0.0,195.0,OLP,stimuli/fractals/133b.jpg,300.0,0.0,stimuli/fractals/133b.jpg,stimuli/fractals/133c.jpg,stimuli/fractals/133a.jpg,300.0,0.0,212.1320344,212.1320344,212.1320344,-212.1320344,-300.0,0.0
106,3000,,6,LOC,FOIL,stimuli/fractals/140b.jpg,300.0,0.0,170.0,LLP,stimuli/fractals/140b.jpg,-300.0,0.0,stimuli/fractals/140b.jpg,stimuli/fractals/140a.jpg,stimuli/fractals/140c.jpg,-300.0,0.0,-212.1320344,-212.1320344,-212.1320344,212.1320344,300.0,0.0
107,1000,,6,LOC,FOIL,stimuli/fractals/20a.jpg,-212.1320344,-212.1320344,201.0,ERP,stimuli/fractals/20a.jpg,212.1320344,212.1320344,stimuli/fractals/20a.jpg,stimuli/fractals/20b.jpg,stimuli/fractals/20c.jpg,212.1320344,212.1320344,300.0,0.0,0.0,300.0,-212.1320344,-212.1320344
108,1000,,6,LOC,FOIL,stimuli/fractals/92b.jpg,212.1320344,212.1320344,172.0,LLP,stimuli/fractals/92b.jpg,0.0,-300.0,stimuli/fractals/92b.jpg,stimuli/fractals/92a.jpg,stimuli/fractals/92c.jpg,0.0,-300.0,-212.1320344,-212.1320344,212.1320344,-212.1320344,212.1320344,212.1320344
109,500,,7,OBJ,LURE,stimuli/fractals/35a.jpg,300.0,0.0,173.0,LLP,stimuli/fractals/35c.jpg,300.0,0.0,stimuli/fractals/35c.jpg,stimuli/fractals/35b.jpg,stimuli/fractals/35a.jpg,300.0,0.0,212.1320344,212.1320344,212.1320344,-212.1320344,-212.1320344,-212.1320344
110,2000,,7,OBJ,TARGET,stimuli/fractals/39b.jpg,0.0,-300.0,178.0,LLP,stimuli/fractals/39b.jpg,0.0,-300.0,stimuli/fractals/39b.jpg,stimuli/fractals/39c.jpg,stimuli/fractals/39a.jpg,0.0,-300.0,212.1320344,-212.1320344,-212.1320344,-212.1320344,0.0,300.0
111,2000,,7,OBJ,TARGET,stimuli/fractals/76c.jpg,-212.1320344,-212.1320344,199.0,OLP,stimuli/fractals/76c.jpg,-212.1320344,-212.1320344,stimuli/fractals/76c.jpg,stimuli/fractals/76b.jpg,stimuli/fractals/76a.jpg,-212.1320344,-212.1320344,0.0,-300.0,-300.0,0.0,212.1320344,212.1320344
112,1000,,7,OBJ,FOIL,stimuli/fractals/82c.jpg,212.1320344,-212.1320344,0.0,FOIL,nan,0.0,0.0,,,,,,,,,,,
113,1000,,7,OBJ,FOIL,stimuli/fractals/135c.jpg,-212.1320344,-212.1320344,0.0,FOIL,nan,0.0,0.0,,,,,,,,,,,
114,2000,,7,OBJ,TARGET,stimuli/fractals/60b.jpg,0.0,300.0,180.0,LLP,stimuli/fractals/60b.jpg,0.0,300.0,stimuli/fractals/60b.jpg,stimuli/fractals/60a.jpg,stimuli/fractals/60c.jpg,0.0,300.0,212.1320344,212.1320344,-212.1320344,212.1320344,-212.1320344,-212.1320344
115,2000,,7,OBJ,TARGET,stimuli/fractals/64b.jpg,300.0,0.0,181.0,LLP,stimuli/fractals/64b.jpg,300.0,0.0,stimuli/fractals/64b.jpg,stimuli/fractals/64c.jpg,stimuli/fractals/64a.jpg,300.0,0.0,212.1320344,212.1320344,212.1320344,-212.1320344,-212.1320344,-212.1320344
116,2000,,7,OBJ,TARGET,stimuli/fractals/100c.jpg,0.0,-300.0,204.0,OLP,stimuli/fractals/100c.jpg,0.0,-300.0,stimuli/fractals/100c.jpg,stimuli/fractals/100a.jpg,stimuli/fractals/100b.jpg,0.0,-300.0,-212.1320344,-212.1320344,212.1320344,-212.1320344,0.0,300.0
117,500,,7,OBJ,LURE,stimuli/fractals/53b.jpg,300.0,0.0,212.0,OLP,stimuli/fractals/53a.jpg,300.0,0.0,stimuli/fractals/53a.jpg,stimuli/fractals/53c.jpg,stimuli/fractals/53b.jpg,300.0,0.0,212.1320344,212.1320344,212.1320344,-212.1320344,-212.1320344,-212.1320344
118,4000,,7,OBJ,TARGET,stimuli/fractals/51c.jpg,-212.1320344,-212.1320344,203.0,ERP,stimuli/fractals/51c.jpg,-212.1320344,-212.1320344,stimuli/fractals/51c.jpg,stimuli/fractals/51b.jpg,stimuli/fractals/51a.jpg,-212.1320344,-212.1320344,-300.0,0.0,0.0,-300.0,212.1320344,212.1320344
119,2000,,7,OBJ,FOIL,stimuli/fractals/114a.jpg,0.0,300.0,0.0,FOIL,nan,0.0,0.0,,,,,,,,,,,
120,1000,,7,OBJ,LURE,stimuli/fractals/125b.jpg,300.0,0.0,185.0,LLP,stimuli/fractals/125a.jpg,300.0,0.0,stimuli/fractals/125a.jpg,stimuli/fractals/125c.jpg,stimuli/fractals/125b.jpg,300.0,0.0,212.1320344,212.1320344,212.1320344,-212.1320344,-212.1320344,-212.1320344
121,1000,,7,OBJ,FOIL,stimuli/fractals/119b.jpg,-212.1320344,212.1320344,0.0,FOIL,nan,0.0,0.0,,,,,,,,,,,
122,3000,,7,OBJ,FOIL,stimuli/fractals/108c.jpg,-212.1320344,-212.1320344,0.0,FOIL,nan,0.0,0.0,,,,,,,,,,,
123,3000,,7,OBJ,FOIL,stimuli/fractals/88b.jpg,-212.1320344,-212.1320344,0.0,FOIL,nan,0.0,0.0,,,,,,,,,,,
124,2000,,7,OBJ,LURE,stimuli/fractals/63b.jpg,-212.1320344,212.1320344,192.0,LLP,stimuli/fractals/63a.jpg,-212.1320344,212.1320344,stimuli/fractals/63a.jpg,stimuli/fractals/63c.jpg,stimuli/fractals/63b.jpg,-212.1320344,212.1320344,0.0,300.0,-300.0,0.0,212.1320344,-212.1320344
125,2000,,7,OBJ,LURE,stimuli/fractals/96b.jpg,-300.0,0.0,211.0,ERP,stimuli/fractals/96a.jpg,-300.0,0.0,stimuli/fractals/96a.jpg,stimuli/fractals/96c.jpg,stimuli/fractals/96b.jpg,-300.0,0.0,-212.1320344,212.1320344,-212.1320344,-212.1320344,300.0,0.0
126,1000,,7,OBJ,LURE,stimuli/fractals/9b.jpg,212.1320344,-212.1320344,206.0,LLP,stimuli/fractals/9a.jpg,212.1320344,-212.1320344,stimuli/fractals/9a.jpg,stimuli/fractals/9c.jpg,stimuli/fractals/9b.jpg,212.1320344,-212.1320344,300.0,0.0,0.0,-300.0,-212.1320344,212.1320344
127,1000,,8,LOC,FOIL,stimuli/fractals/126c.jpg,-212.1320344,-212.1320344,216.0,ERP,stimuli/fractals/126c.jpg,300.0,0.0,stimuli/fractals/126c.jpg,stimuli/fractals/126b.jpg,stimuli/fractals/126a.jpg,300.0,0.0,212.1320344,212.1320344,212.1320344,-212.1320344,-212.1320344,-212.1320344
128,1000,,8,LOC,TARGET,stimuli/fractals/49a.jpg,0.0,-300.0,235.0,LLP,stimuli/fractals/49a.jpg,0.0,-300.0,stimuli/fractals/49a.jpg,stimuli/fractals/49b.jpg,stimuli/fractals/49c.jpg,0.0,-300.0,212.1320344,-212.1320344,-212.1320344,-212.1320344,0.0,300.0
129,1000,,8,LOC,TARGET,stimuli/fractals/17c.jpg,212.1320344,-212.1320344,218.0,ERP,stimuli/fractals/17c.jpg,212.1320344,-212.1320344,stimuli/fractals/17c.jpg,stimuli/fractals/17b.jpg,stimuli/fractals/17a.jpg,212.1320344,-212.1320344,300.0,0.0,0.0,-300.0,-300.0,0.0
130,2000,,8,LOC,TARGET,stimuli/fractals/77a.jpg,0.0,300.0,223.0,ERP,stimuli/fractals/77a.jpg,0.0,300.0,stimuli/fractals/77a.jpg,stimuli/fractals/77c.jpg,stimuli/fractals/77b.jpg,0.0,300.0,212.1320344,212.1320344,-212.1320344,212.1320344,-212.1320344,-212.1320344
131,2000,,8,LOC,LURE,stimuli/fractals/13c.jpg,-212.1320344,-212.1320344,232.0,ERP,stimuli/fractals/13c.jpg,-300.0,0.0,stimuli/fractals/13c.jpg,stimuli/fractals/13a.jpg,stimuli/fractals/13b.jpg,-300.0,0.0,-212.1320344,212.1320344,-212.1320344,-212.1320344,300.0,0.0
132,5000,,8,LOC,FOIL,stimuli/fractals/111b.jpg,212.1320344,-212.1320344,213.0,OLP,stimuli/fractals/111b.jpg,-212.1320344,212.1320344,stimuli/fractals/111b.jpg,stimuli/fractals/111c.jpg,stimuli/fractals/111a.jpg,-212.1320344,212.1320344,0.0,300.0,-300.0,0.0,212.1320344,-212.1320344
133,2000,,8,LOC,TARGET,stimuli/fractals/45b.jpg,0.0,300.0,234.0,ERP,stimuli/fractals/45b.jpg,0.0,300.0,stimuli/fractals/45b.jpg,stimuli/fractals/45c.jpg,stimuli/fractals/45a.jpg,0.0,300.0,212.1320344,212.1320344,-212.1320344,212.1320344,0.0,-300.0
134,1000,,8,LOC,FOIL,stimuli/fractals/70a.jpg,-212.1320344,-212.1320344,236.0,ERP,stimuli/fractals/70a.jpg,212.1320344,212.1320344,stimuli/fractals/70a.jpg,stimuli/fractals/70c.jpg,stimuli/fractals/70b.jpg,212.1320344,212.1320344,300.0,0.0,0.0,300.0,-212.1320344,-212.1320344
135,4000,,8,LOC,TARGET,stimuli/fractals/8c.jpg,-300.0,0.0,219.0,OLP,stimuli/fractals/8c.jpg,-300.0,0.0,stimuli/fractals/8c.jpg,stimuli/fractals/8a.jpg,stimuli/fractals/8b.jpg,-300.0,0.0,-212.1320344,212.1320344,-212.1320344,-212.1320344,212.1320344,-212.1320344
136,2000,,8,LOC,TARGET,stimuli/fractals/98c.jpg,300.0,0.0,243.0,ERP,stimuli/fractals/98c.jpg,300.0,0.0,stimuli/fractals/98c.jpg,stimuli/fractals/98a.jpg,stimuli/fractals/98b.jpg,300.0,0.0,212.1320344,212.1320344,212.1320344,-212.1320344,-212.1320344,-212.1320344
137,1000,,8,LOC,FOIL,stimuli/fractals/10b.jpg,212.1320344,212.1320344,242.0,LLP,stimuli/fractals/10b.jpg,-212.1320344,-212.1320344,stimuli/fractals/10b.jpg,stimuli/fractals/10c.jpg,stimuli/fractals/10a.jpg,-212.1320344,-212.1320344,0.0,-300.0,-300.0,0.0,212.1320344,212.1320344
138,2000,,8,LOC,LURE,stimuli/fractals/24c.jpg,-212.1320344,-212.1320344,247.0,ERP,stimuli/fractals/24c.jpg,-300.0,0.0,stimuli/fractals/24c.jpg,stimuli/fractals/24a.jpg,stimuli/fractals/24b.jpg,-300.0,0.0,-212.1320344,212.1320344,-212.1320344,-212.1320344,212.1320344,-212.1320344
139,3000,,8,LOC,LURE,stimuli/fractals/41a.jpg,-212.1320344,212.1320344,244.0,LLP,stimuli/fractals/41a.jpg,-300.0,0.0,stimuli/fractals/41a.jpg,stimuli/fractals/41b.jpg,stimuli/fractals/41c.jpg,-300.0,0.0,-212.1320344,-212.1320344,-212.1320344,212.1320344,212.1320344,212.1320344
140,500,,8,LOC,TARGET,stimuli/fractals/81b.jpg,-212.1320344,212.1320344,249.0,LLP,stimuli/fractals/81b.jpg,-212.1320344,212.1320344,stimuli/fractals/81b.jpg,stimuli/fractals/81a.jpg,stimuli/fractals/81c.jpg,-212.1320344,212.1320344,0.0,300.0,-300.0,0.0,212.1320344,-212.1320344
141,5000,,8,LOC,LURE,stimuli/fractals/142c.jpg,-212.1320344,212.1320344,222.0,OLP,stimuli/fractals/142c.jpg,0.0,300.0,stimuli/fractals/142c.jpg,stimuli/fractals/142b.jpg,stimuli/fractals/142a.jpg,0.0,300.0,212.1320344,212.1320344,-212.1320344,212.1320344,0.0,-300.0
142,2000,,8,LOC,TARGET,stimuli/fractals/97b.jpg,-212.1320344,-212.1320344,225.0,OLP,stimuli/fractals/97b.jpg,-212.1320344,-212.1320344,stimuli/fractals/97b.jpg,stimuli/fractals/97a.jpg,stimuli/fractals/97c.jpg,-212.1320344,-212.1320344,0.0,-300.0,-300.0,0.0,0.0,300.0
143,1000,,8,LOC,LURE,stimuli/fractals/71a.jpg,-212.1320344,-212.1320344,226.0,OLP,stimuli/fractals/71a.jpg,0.0,-300.0,stimuli/fractals/71a.jpg,stimuli/fractals/71b.jpg,stimuli/fractals/71c.jpg,0.0,-300.0,212.1320344,-212.1320344,-212.1320344,-212.1320344,-212.1320344,212.1320344
144,500,,8,LOC,LURE,stimuli/fractals/139c.jpg,212.1320344,-212.1320344,233.0,OLP,stimuli/fractals/139c.jpg,300.0,0.0,stimuli/fractals/139c.jpg,stimuli/fractals/139b.jpg,stimuli/fractals/139a.jpg,300.0,0.0,212.1320344,212.1320344,212.1320344,-212.1320344,-212.1320344,-212.1320344
